"PL1";"PL11";"PL12";"PL14";"PL15";"PL16";"PL17";"PL19";"PL2";"PL22";"PL23";"PL24";"PL25";"PL26";"PL28";"PL3";"PL30";"PL31";"PL32";"PL33";"PL34";"PL37";"PL39";"PL40";"PL41";"PL42";"PL43";"PL46";"PL47";"PL48";"PL49";"PL50";"PL52";"PL54";"PL55";"PL57";"PL58";"PL6";"PL7";"PL8"
"17489458";14.2857142857143;2.85714285714286;0;15.7894736842105;9.09090909090909;8.19672131147541;8.10810810810811;15.625;0;3.19148936170213;16.0377358490566;0;4.25531914893617;1.66666666666667;4.54545454545455;38.3720930232558;14.2857142857143;11.2903225806452;7.40740740740741;0;5;0;4.16666666666667;15.3846153846154;21.4285714285714;0;16.6666666666667;29.5454545454545;7.29166666666667;0;33.3333333333333;NA;1.69491525423729;22.2222222222222;3.125;23.5294117647059;0;35.2941176470588;0;11.1111111111111
"17489461";23.8095238095238;13.1578947368421;4.54545454545455;0;59.0909090909091;11.2903225806452;17.0731707317073;8.57142857142857;13.3333333333333;7.4468085106383;16.6666666666667;0;8.33333333333333;12.6984126984127;25.7142857142857;1.12359550561798;14.8936170212766;8;15.7894736842105;0;33.3333333333333;0;4.16666666666667;15.3846153846154;23.0769230769231;0;16.6666666666667;27.906976744186;9.375;0;0;NA;5;36.8421052631579;30;23.5294117647059;30;5.55555555555556;20;6.09756097560976
"17489465";15;8.33333333333333;1.96078431372549;0;0;11.2903225806452;4.76190476190476;3.125;0;15.5555555555556;4.80769230769231;7.14285714285714;8.51063829787234;0;2.98507462686567;2.29885057471264;0;10.8333333333333;1.92307692307692;0;5;0;0;8.33333333333333;3.84615384615385;16.6666666666667;16.6666666666667;17.7777777777778;3.19148936170213;0;16.6666666666667;NA;13.7931034482759;5.55555555555556;12.1951219512195;5.88235294117647;22.2222222222222;0;0;3.65853658536585
"17489472";0;0;1.96078431372549;0;0;8.19672131147541;0;0;0;1.0752688172043;1.86915887850467;0;0;0;0;0;0;1.61290322580645;0;0;0;0;0;0;0;0;16.6666666666667;17.3913043478261;1.04166666666667;0;0;NA;0;5.26315789473684;0;0;0;0;0;0
"17489498";0;26.3157894736842;0;26.3157894736842;0;3.2258064516129;0;3.03030303030303;0;1.08695652173913;0;0;9.57446808510638;4.83870967741935;0;0;2.12765957446809;3.2520325203252;3.77358490566038;0;0;14.2857142857143;0;0;7.40740740740741;0;0;26.1904761904762;4.25531914893617;0;0;NA;1.66666666666667;5.88235294117647;0.769230769230769;0;0;0;0;0
"17489515";0;0;0;0;0;0;0;0;0;6.52173913043478;0;0;0;0;2.85714285714286;0;0;0;0;0;0;0;0;0;3.57142857142857;0;0;17.7777777777778;0;0;0;NA;0;0;3.10077519379845;0;0;0;0;0
"17489516";0;0;0;0;0;1.72413793103448;0;0;0;1.0752688172043;12.3809523809524;0;0;1.61290322580645;6.15384615384615;0;4.16666666666667;1.69491525423729;0;0;0;0;0;0;3.7037037037037;0;0;24.390243902439;3.2967032967033;0;0;NA;0;6.25;3.125;0;0;0;0;6.09756097560976
"17489537";0;0;0;15;0;0;0;3.125;0;1.11111111111111;0;0;0;0;0;0;0;2.4;0;0;0;0;0;0;0;0;0;10.5263157894737;5.26315789473684;0;0;NA;0;5.55555555555556;0;0;0;0;0;3.65853658536585
"17489540";4.76190476190476;13.1578947368421;7.54716981132075;21.0526315789474;0;12.9032258064516;9.52380952380952;35.2941176470588;6.66666666666667;21.505376344086;30.8411214953271;32.1428571428571;16.6666666666667;14.2857142857143;40;19.1011235955056;27.0833333333333;29.6;38.1818181818182;0;42.8571428571429;23.0769230769231;4.16666666666667;30.7692307692308;17.8571428571429;0;40;5.26315789473684;20.4301075268817;0;33.3333333333333;NA;16.3934426229508;41.1764705882353;21.875;0;22.2222222222222;5.55555555555556;16.6666666666667;8.64197530864197
"17489541";0;0;0;0;0;0;0;0;0;1.08695652173913;0;0;0;0;8.82352941176471;4.54545454545455;2.08333333333333;9.01639344262295;10.7142857142857;0;9.52380952380952;0;4.16666666666667;0;3.57142857142857;0;0;17.3913043478261;2.12765957446809;0;0;NA;13.1147540983607;5.26315789473684;3.7593984962406;0;0;0;0;0
"17489542";0;0;0;5;0;8.06451612903226;0;0;0;6.45161290322581;2.75229357798165;0;3.06122448979592;0;8.82352941176471;4.49438202247191;0;0;5.45454545454545;0;0;0;0;0;0;0;0;17.7777777777778;1.05263157894737;0;0;NA;3.27868852459016;11.1111111111111;5.34351145038168;0;0;0;0;3.65853658536585
"17489545";0;5.40540540540541;1.88679245283019;15;0;0;5;11.4285714285714;6.25;1.08695652173913;15.8878504672897;0;9.09090909090909;1.58730158730159;8.82352941176471;0;4.16666666666667;4.03225806451613;12.5;0;0;0;0;38.4615384615385;0;0;0;19.5652173913043;0;0;0;NA;11.6666666666667;10.5263157894737;2.98507462686567;0;11.1111111111111;0;0;2.40963855421687
"17489548";19.047619047619;5.55555555555556;0;5.55555555555556;4.54545454545455;13.1147540983607;4.76190476190476;26.4705882352941;25;4.34782608695652;7.47663551401869;0;13.5416666666667;17.1875;32.3529411764706;9.09090909090909;21.7391304347826;8.06451612903226;12.5;5.26315789473684;23.8095238095238;0;79.1666666666667;45.4545454545455;7.14285714285714;0;0;22.7272727272727;5.31914893617021;0;16.6666666666667;NA;5;36.8421052631579;7.5187969924812;17.6470588235294;0;0;16.6666666666667;3.7037037037037
"17489554";35;35.1351351351351;7.69230769230769;15;52.3809523809524;26.6666666666667;14.6341463414634;24.2424242424242;18.75;41.4893617021277;20.5607476635514;36;15.1515151515152;22.2222222222222;45.5882352941176;14.9425287356322;22.9166666666667;29.5081967213115;43.859649122807;47.3684210526316;35;0;8.69565217391304;41.6666666666667;22.2222222222222;25;20;26.6666666666667;33.695652173913;0;33.3333333333333;NA;32.7868852459016;35.2941176470588;18.1818181818182;41.1764705882353;60;38.8888888888889;0;16.8674698795181
"17489560";0;2.63157894736842;0;5.26315789473684;0;16.3934426229508;2.38095238095238;0;0;1.0752688172043;6.42201834862385;0;3.09278350515464;0;2.89855072463768;1.16279069767442;0;1.61290322580645;0;0;0;0;4.16666666666667;0;0;0;0;17.3913043478261;0;0;0;NA;0;5.26315789473684;4.47761194029851;0;10;0;0;9.75609756097561
"17489567";38.0952380952381;28.9473684210526;28.8461538461538;30;59.0909090909091;16.1290322580645;33.3333333333333;29.4117647058824;40;28.2608695652174;21.8181818181818;32.1428571428571;27.5510204081633;16.9230769230769;44.9275362318841;25;36.9565217391304;23.5772357723577;52.6315789473684;26.3157894736842;40;57.1428571428571;4.16666666666667;50;35.7142857142857;15.3846153846154;16.6666666666667;46.6666666666667;27.3684210526316;30;33.3333333333333;NA;40;47.3684210526316;29.5454545454545;5.88235294117647;30;35.2941176470588;16.6666666666667;38.2716049382716
"17489568";0;2.63157894736842;0;0;0;0;0;0;6.25;1.0752688172043;0.925925925925926;0;4.12371134020619;0;5.88235294117647;0;0;0;0;0;0;0;0;0;0;0;0;17.3913043478261;3.15789473684211;11.1111111111111;0;NA;0;5.55555555555556;5.97014925373134;0;0;0;0;1.21951219512195
"17489569";0;0;17.6470588235294;0;47.6190476190476;3.17460317460317;4.76190476190476;8.57142857142857;0;1.0752688172043;10.9090909090909;0;10.5263157894737;4.61538461538461;2.98507462686567;7.95454545454545;8.33333333333333;0;0;0;0;0;0;7.69230769230769;0;0;0;20;6.66666666666667;0;0;NA;4.91803278688525;5.55555555555556;5.22388059701493;0;0;0;0;6.09756097560976
"17489620";47.6190476190476;31.5789473684211;60.377358490566;66.6666666666667;68.1818181818182;46.7741935483871;38.0952380952381;41.1764705882353;18.75;38.4615384615385;25.6880733944954;55.5555555555556;19.7916666666667;52.3809523809524;71.6417910447761;32.5581395348837;36.1702127659574;38.4;30.9090909090909;44.4444444444444;61.9047619047619;35.7142857142857;41.6666666666667;61.5384615384615;51.8518518518519;46.1538461538462;83.3333333333333;69.5652173913043;29.4736842105263;70;80;NA;54.0983606557377;29.4117647058824;59.0909090909091;87.5;50;43.75;50;48.1012658227848
"17489622";5;5.26315789473684;3.77358490566038;25;9.09090909090909;7.93650793650794;27.5;8.57142857142857;6.66666666666667;12.9032258064516;4.54545454545455;25;9.18367346938776;6.34920634920635;12.1212121212121;5.61797752808989;24.4897959183673;1.61290322580645;14.5454545454545;44.4444444444444;33.3333333333333;14.2857142857143;8.33333333333333;15.3846153846154;7.69230769230769;8.33333333333333;33.3333333333333;23.9130434782609;6.31578947368421;20;16.6666666666667;NA;11.864406779661;25;11.2781954887218;58.8235294117647;20;0;0;8.53658536585366
"17489634";0;28.9473684210526;1.88679245283019;25;9.09090909090909;0;0;5.71428571428571;6.66666666666667;2.17391304347826;2.72727272727273;0;0;0;10;1.12359550561798;4.25531914893617;0.806451612903226;0;0;0;0;0;7.69230769230769;0;0;0;17.7777777777778;0;0;0;NA;0;5.55555555555556;2.98507462686567;18.75;0;35.2941176470588;0;0
"17489635";0;15.7894736842105;0;0;0;0;0;0;0;1.08695652173913;0;0;1.01010101010101;0;4.34782608695652;0;0;0;0;21.0526315789474;0;0;0;7.69230769230769;14.2857142857143;0;0;17.3913043478261;0;0;16.6666666666667;NA;0;0;5.38461538461539;0;0;5.55555555555556;0;0
"17489652";0;39.4736842105263;13.2075471698113;58.8235294117647;9.09090909090909;33.8709677419355;7.14285714285714;8.82352941176471;28.5714285714286;23.0769230769231;27.5229357798165;11.1111111111111;18.1818181818182;26.5625;29.8507462686567;3.40909090909091;26.530612244898;27.2;12.280701754386;0;9.52380952380952;7.14285714285714;8.33333333333333;7.69230769230769;32.1428571428571;0;16.6666666666667;28.2608695652174;16.6666666666667;0;16.6666666666667;NA;18.0327868852459;16.6666666666667;16.5413533834586;0;20;5.55555555555556;0;4.81927710843374
"17489662";33.3333333333333;65.7142857142857;24.5283018867925;95;59.0909090909091;60.655737704918;38.0952380952381;20;43.75;57.6086956521739;48.5981308411215;88.8888888888889;45.9183673469388;36.9230769230769;72.463768115942;24.7191011235955;47.9166666666667;67.479674796748;67.8571428571429;47.3684210526316;42.8571428571429;50;20.8333333333333;53.8461538461538;53.8461538461538;15.3846153846154;50;44.1860465116279;38.5416666666667;20;50;NA;57.6271186440678;68.4210526315789;45.0381679389313;35.2941176470588;77.7777777777778;38.8888888888889;60;40.7407407407407
"17489664";0;42.1052631578947;0;5;13.6363636363636;25;21.9512195121951;2.85714285714286;0;15.2173913043478;10;14.8148148148148;25.2525252525253;17.4603174603175;20.5882352941176;6.89655172413793;10.4166666666667;17.8861788617886;7.01754385964912;0;15;7.69230769230769;0;7.69230769230769;14.8148148148148;7.69230769230769;16.6666666666667;21.7391304347826;22.1052631578947;70;0;NA;15;5.26315789473684;8.33333333333333;0;0;0;16.6666666666667;12.0481927710843
"21832787";57.8125;73.134328358209;54.7619047619048;69.8924731182796;56;53.0035335689046;75.6410256410256;49.3055555555556;71.3483146067416;71.3793103448276;71.4285714285714;76.2237762237762;56.687898089172;64.0625;75.4409769335142;76.4102564102564;77.4134790528233;67.1201814058957;67.5675675675676;60;75;63.265306122449;57.6923076923077;66.2721893491124;54.2168674698795;44.1176470588235;81.0344827586207;67.6470588235294;62.5678119349005;80;44.8275862068966;100;62.962962962963;84.2105263157895;61.3207547169811;55.5555555555556;67;45.4545454545455;56.6666666666667;51.9047619047619
"23777986";9.52380952380952;0;1.81818181818182;0;94.3396226415094;0;0;0;0;0;2.38095238095238;0;0;0;0;0;0;0;0;11.4285714285714;0;0;0;0;0;0;0;95.2914798206278;0;0;0;95;0;62.7906976744186;0;0;8.98203592814371;0;0;0
"24767037";5.03597122302158;4.37956204379562;4.80769230769231;5.20833333333333;63.0057803468208;6.2111801242236;5.97014925373134;11.6022099447514;3.84615384615385;4.73372781065089;3.20512820512821;0.662251655629139;3.10296191819464;2.56410256410256;7.3943661971831;7.26256983240223;5.21327014218009;8.16993464052288;4.97512437810945;6.91823899371069;4.86486486486486;3.58208955223881;3.44827586206897;6.52741514360313;3.27102803738318;11.219512195122;6.71140939597315;54.9593495934959;5.73770491803279;0;8.13953488372093;88.5714285714286;4.3010752688172;42.3780487804878;4.47761194029851;15.7894736842105;5.92334494773519;8.06451612903226;13.3333333333333;9.16030534351145
"24767038";3.64963503649635;1.47058823529412;7.61904761904762;0;58.2352941176471;2.49221183800623;0.367647058823529;3.2967032967033;1.94174757281553;4.12979351032448;1.2448132780083;5.29801324503311;3.11614730878187;0;7.34265734265734;3.35195530726257;2.61282660332542;2.29508196721311;1.49253731343284;5.90062111801242;0;3.27380952380952;0.380228136882129;2.07253886010363;0.938967136150235;7.84313725490196;6.04026845637584;54.3089430894309;4.8582995951417;0;1.76470588235294;86.9565217391304;1.43884892086331;42.6829268292683;2.1505376344086;2.63157894736842;2.78745644599303;1.63934426229508;3.33333333333333;1.54440154440154
"24767043";17.2661870503597;22.7941176470588;18.0952380952381;7.36842105263158;68.7861271676301;17.9566563467492;19.3308550185874;14.207650273224;3.84615384615385;14.4542772861357;10.2510460251046;23.6842105263158;10.0709219858156;16.025641025641;16.6077738515901;14.5251396648045;12.5592417061611;8.79478827361564;7.96019900497512;11.0062893081761;6.95187165775401;11.2426035502959;9.9236641221374;14.7668393782383;4.93273542600897;5.3921568627451;22;58.3333333333333;11.7408906882591;0;12.8654970760234;87.1428571428571;13.5231316725979;47.5757575757576;10.5150214592275;5.19480519480519;6.64335664335664;21.3114754098361;0;4.9618320610687
"24767047";7.40740740740741;4.44444444444444;9.61538461538461;1.05263157894737;60.6936416184971;3.40557275541796;4.49438202247191;7.10382513661202;3.88349514563107;4.43786982248521;6.86070686070686;5.92105263157895;5.40540540540541;6.45161290322581;9.15492957746479;4.46927374301676;3.80952380952381;5.28052805280528;5;6.25;10.3260869565217;5.95238095238095;6.13026819923372;5.22193211488251;4.09090909090909;5.85365853658537;8.66666666666667;56.7213114754098;7.37704918032787;0;2.94117647058824;90;3.92857142857143;39.209726443769;3.21199143468951;1.2987012987013;7.34265734265734;9.83606557377049;16.6666666666667;3.84615384615385
"24767052";12.3188405797101;8.08823529411765;5.71428571428571;2.1505376344086;58.9595375722543;6.83229813664596;5.18518518518519;4.37158469945355;1.92307692307692;5.05952380952381;2.50521920668058;7.89473684210526;4.82954545454545;9.09090909090909;10.4166666666667;6.74157303370786;3.57142857142857;2.94117647058824;7.46268656716418;7.23270440251572;7.60869565217391;4.49101796407186;6.08365019011407;4.41558441558442;0;3.43137254901961;11.4093959731544;55.2845528455285;4.8780487804878;0;10;87.1428571428571;8.60215053763441;43.75;3.61702127659574;1.2987012987013;8.39160839160839;4.83870967741935;0;3.05343511450382
"24767053";16.5467625899281;17.6470588235294;13.4615384615385;13.6842105263158;60.1156069364162;17.9012345679012;11.7647058823529;7.18232044198895;8.65384615384615;16.3204747774481;15.3526970954357;13.2450331125828;9.09090909090909;8.33333333333333;16.3763066202091;14.4444444444444;8.31353919239905;11.7263843648208;14.3564356435644;6.52173913043478;10.2150537634409;17.7514792899408;12.2137404580153;10.6493506493506;8.5972850678733;10.7317073170732;24.1610738255034;58.957654723127;13.8775510204082;11.1111111111111;13.953488372093;88.5714285714286;16.3701067615658;50.7598784194529;9.59488272921109;2.5974025974026;15.1408450704225;9.83606557377049;10;4.19847328244275
"24767057";2.87769784172662;2.20588235294118;4.80769230769231;1.05263157894737;58.9595375722543;2.79503105590062;0;4.94505494505495;0.961538461538462;2.06489675516224;0.835073068893528;2.64900662251656;3.11173974540311;2.56410256410256;7.63888888888889;1.66666666666667;2.3696682464455;2.28758169934641;1.49253731343284;6.5625;1.61290322580645;3.26409495548961;5.79150579150579;3.8961038961039;5.85585585585586;7.88177339901478;5.33333333333333;53.8211382113821;2.83400809716599;0;0.584795321637427;90;2.14285714285714;42.5531914893617;0.213219616204691;16;7.31707317073171;3.2258064516129;0;1.14503816793893
"24767059";0;0.735294117647059;4.76190476190476;0;58.9595375722543;4.32098765432099;2.22222222222222;6.04395604395604;0.961538461538462;2.9585798816568;2.71966527196653;0.662251655629139;1.84659090909091;0;11.1498257839721;1.66666666666667;6.17577197149644;1.96078431372549;3.48258706467662;5.0314465408805;0;1.4792899408284;2.66159695817491;1.55844155844156;1.79372197309417;4.39024390243902;7.38255033557047;52.7597402597403;1.6260162601626;0;1.16959064327485;87.1428571428571;2.85714285714286;40.9090909090909;1.49892933618844;0;1.05263157894737;1.63934426229508;0;2.29007633587786
"24767088";7.19424460431655;15.4411764705882;20.1923076923077;8.69565217391304;63.5838150289017;13.9751552795031;10.7011070110701;17.4863387978142;10.7843137254902;11.377245508982;12.7348643006263;11.9205298013245;12.8022759601707;5.16129032258065;25.0871080139373;18.3333333333333;14.6282973621103;18.4210526315789;26;12.8125;9.09090909090909;10.4166666666667;7.25190839694656;10.1036269430052;12.5560538116592;15.6862745098039;13.6054421768707;59.2833876221498;19.9170124481328;0;14.2857142857143;87.1428571428571;12.1863799283154;47.5609756097561;13.4615384615385;7.79220779220779;11.8881118881119;3.2258064516129;6.66666666666667;10.3448275862069
"24767090";4.37956204379562;4.44444444444444;3.88349514563107;0;59.5375722543353;3.4375;1.8450184501845;1.64835164835165;2.88461538461538;3.84615384615385;2.30125523012552;1.32450331125828;3.69843527738265;0.645161290322581;6.71378091872791;7.90960451977401;1.90930787589499;4.59016393442623;2.51256281407035;6.25;0;1.49253731343284;2.28136882129278;3.40314136125654;1.34529147982063;4.41176470588235;0.675675675675676;54.7231270358306;9.75609756097561;0;3.50877192982456;86.9565217391304;4.33212996389892;42.2492401215805;4.29184549356223;2.5974025974026;5.92334494773519;0;3.33333333333333;6.13026819923372
"24767097";11.7647058823529;9.55882352941176;13.4615384615385;5.31914893617021;63.3720930232558;7.57097791798107;5.90405904059041;8.79120879120879;6.86274509803922;9.2814371257485;6.31578947368421;4.69798657718121;5.6980056980057;8.49673202614379;14.0350877192982;13.7724550898204;8.55745721271394;8.25082508250825;12.0603015075377;9.14826498422713;7.14285714285714;10.8108108108108;4.61538461538461;8.3989501312336;7.69230769230769;14.2156862745098;5.36912751677852;56.5853658536585;4.0983606557377;0;13.6094674556213;81.1594202898551;7.55395683453237;41.6938110749186;5.81896551724138;6.49350649350649;9.85915492957746;3.2258064516129;6.66666666666667;6.6147859922179
"24767103";20.1438848920863;39.4160583941606;40;22.1052631578947;77.4566473988439;23.6024844720497;32.8358208955224;28.7292817679558;15.3846153846154;28.7833827893175;29.9376299376299;20.6666666666667;27.8409090909091;26.6233766233766;29.5138888888889;21.7877094972067;25;20.655737704918;33.6683417085427;31.1526479750779;21.3903743315508;27.5449101796407;23.3716475095785;28.9817232375979;18.8340807174888;29.2682926829268;32.8859060402685;63.8888888888889;18.7755102040816;55.5555555555556;27.6470588235294;94.2857142857143;21.2230215827338;60.6707317073171;24.7844827586207;23.3766233766234;35.8885017421603;15;33.3333333333333;26.6409266409266
"24767104";0.746268656716418;5.78512396694215;4.85436893203883;0;56.687898089172;3.87096774193548;3.96825396825397;3.84615384615385;2.12765957446809;6.83229813664596;3.32594235033259;0.666666666666667;4.85294117647059;6.08108108108108;4.67625899280576;4.81927710843374;3.94088669950739;4.08163265306122;9.23076923076923;5.3125;1.67597765363128;6.09756097560976;3.50194552529183;2.11081794195251;3.04568527918782;2.98507462686567;6.08108108108108;55.2346570397112;7.55555555555556;0;3.72670807453416;72.7272727272727;2.97397769516729;41.5384615384615;2.40174672489083;5.47945205479452;3.66300366300366;1.72413793103448;0;2.77777777777778
"24767113";4.37956204379562;11.0294117647059;16.1904761904762;5.37634408602151;60.6936416184971;8.41121495327103;6.01503759398496;8.19672131147541;8.7378640776699;10.6824925816024;13.4171907756813;8.66666666666667;9.01287553648069;7.89473684210526;12.8919860627178;20.6703910614525;8.85167464114832;8.88157894736842;7.07070707070707;11.3564668769716;3.74331550802139;13.3928571428571;11.787072243346;9.92167101827676;5.93607305936073;10.7317073170732;18.4931506849315;60.8837970540098;5.28455284552845;22.2222222222222;16.4705882352941;88.5714285714286;16.7272727272727;42.2018348623853;12.6609442060086;10.5263157894737;17.4216027874564;4.91803278688525;6.66666666666667;9.54198473282443
"24767118";2.89855072463768;2.94117647058824;4.85436893203883;0;58.9595375722543;3.125;4.44444444444444;1.09289617486339;0.961538461538462;4.46428571428571;3.97489539748954;1.98675496688742;2.40793201133144;0.649350649350649;5.26315789473684;5.61797752808989;1.4218009478673;3.94736842105263;7.96019900497512;6.26959247648903;0.540540540540541;5.07462686567164;0.763358778625954;3.62694300518135;1.34529147982063;3.90243902439024;2.01342281879195;55.5374592833876;3.71900826446281;0;4.09356725146199;87.1428571428571;3.20284697508897;42.2018348623853;0.429184549356223;0;1.74825174825175;0;0;4.24710424710425
"24767143";7.5187969924812;11.1940298507463;12;11.7021276595745;64.1176470588235;8.83280757097792;11.8959107806691;10.1694915254237;9.9009900990099;9.53846153846154;10.2345415778252;10.8108108108108;11.5666178623719;7.28476821192053;17.3144876325088;17.2619047619048;15.5778894472362;8.8135593220339;6.80628272251309;10;6.74157303370786;17.8787878787879;11.8110236220472;13.0666666666667;14.2857142857143;15.8415841584158;18.6206896551724;57.4789915966387;7.14285714285714;11.1111111111111;13.1736526946108;88.5714285714286;9.48905109489051;47.2222222222222;12.7472527472527;6.57894736842105;12.0996441281139;20.6896551724138;10.3448275862069;4.98084291187739
"24767148";2.20588235294118;3.73134328358209;5.8252427184466;10.989010989011;59.3023255813954;2.19435736677116;6.36704119850187;3.91061452513966;1;0.60790273556231;4.86257928118393;0.671140939597315;4.0520984081042;5.84415584415584;9.54063604240283;7.42857142857143;4.13625304136253;3.3112582781457;1.51515151515152;7.25552050473186;1.64835164835165;2.10843373493976;5.76923076923077;3.96825396825397;4.97737556561086;3.98009950248756;5.51724137931035;55.7377049180328;10.2040816326531;0;2.9940119760479;86.9565217391304;4.34782608695652;42.7692307692308;3.67965367965368;5.26315789473684;3.55871886120996;0;0;3.87596899224806
"24767158";4.41176470588235;15.5555555555556;19.1919191919192;13.9784946236559;73.5294117647059;13.4615384615385;8.64661654135338;12.707182320442;6.79611650485437;15.7099697885196;14.9253731343284;16.8918918918919;13.7733142037303;3.2258064516129;16.2544169611307;24.4318181818182;9.33660933660934;8.66666666666667;18.5567010309278;17.8343949044586;6.17977528089888;10.5105105105105;16.988416988417;11.8733509234828;4.62962962962963;15;20.979020979021;61.3223140495868;9.95850622406639;22.2222222222222;10.6508875739645;87.1428571428571;19.4552529182879;48.75;10.5494505494505;13.3333333333333;13.1672597864769;12.0689655172414;10;9.41176470588235
"24767160";0;3.73134328358209;4.85436893203883;0;61.3095238095238;4.02476780185759;0.37037037037037;2.76243093922652;3.84615384615385;2.38805970149254;0.847457627118644;10.0671140939597;3.85164051355207;0;3.2258064516129;4.46927374301676;2.42130750605327;3.26797385620915;4.56852791878173;1.58227848101266;0.543478260869565;1.20481927710843;8.04597701149425;4.22163588390501;2.29357798165138;1.97044334975369;4.69798657718121;55.9016393442623;4.52674897119342;0;3.55029585798817;85.7142857142857;9.64285714285714;42.9012345679012;3.26086956521739;0;4.28571428571429;1.66666666666667;3.44827586206897;6.32411067193676
