"PL1";"PL11";"PL12";"PL14";"PL15";"PL16";"PL17";"PL19";"PL2";"PL22";"PL23";"PL24";"PL25";"PL26";"PL28";"PL3";"PL30";"PL31";"PL32";"PL33";"PL34";"PL37";"PL39";"PL40";"PL41";"PL42";"PL43";"PL46";"PL47";"PL48";"PL49";"PL50";"PL52";"PL54";"PL55";"PL57";"PL58";"PL6";"PL7";"PL8"
"27184919";97.5806451612903;100;100;96.875;96.4285714285714;89.7959183673469;100;100;99.4413407821229;98.6842105263158;89.7435897435897;100;95.5823293172691;96.4497041420118;99.4736842105263;100;96.6996699669967;97.7477477477478;97.2696245733788;100;100;92.2222222222222;99.0566037735849;100;100;100;100;100;99.1769547325103;100;100;100;100;100;94.1176470588235;96.3963963963964;100;100;100;99.0610328638498
"28245052";100;100;100;100;100;100;98.9189189189189;97.1153846153846;100;100;100;100;98.6301369863014;97.1830985915493;97.5694444444444;98.3050847457627;100;98.8135593220339;93.5483870967742;100;98.6666666666667;97.907949790795;100;100;98.4375;96.5217391304348;100;96.6265060240964;97.4459724950884;100;99.0384615384615;100;100;97.6076555023923;98.8009592326139;100;94.2857142857143;100;100;99.6884735202492
"28245104";74.8299319727891;87.218045112782;86.1788617886179;94.9152542372881;100;88.1533101045296;87.3626373626374;84.7619047619048;87.6811594202899;95.7446808510638;89.8843930635838;79.3103448275862;85.4237288135593;90.5405405405405;86.6666666666667;90.5325443786982;87.9432624113475;81.6433566433566;87.7049180327869;100;93.3333333333333;90.9090909090909;100;86.7579908675799;83.739837398374;88.2882882882883;94.1666666666667;80.4878048780488;80.52738336714;97.6190476190476;92.156862745098;84.8484848484848;94.2857142857143;84.6153846153846;76.0869565217391;100;88.1188118811881;88.8888888888889;95.8904109589041;90.0958466453674
"28245110";90.0662251655629;100;95.3488372093023;57.8512396694215;100;100;100;100;50;100;76.6272189349112;100;100;100;98.5865724381625;100;99.645390070922;63.6206896551724;100;100;100;75.6521739130435;96.5277777777778;93.3920704845815;67.96875;100;100;100;99.1902834008097;35.7142857142857;100;93.5483870967742;100;100;100;100;100;49.2753623188406;100;81.3880126182965
"28245124";100;100;96.9465648854962;98.3606557377049;97.8723404255319;97.5177304964539;99.4565217391304;99.0049751243781;100;96.969696969697;98.5119047619048;100;100;100;99.2857142857143;98.1927710843374;100;100;99.5850622406639;100;100;98.695652173913;98.5611510791367;99.0654205607477;100;100;100;98.4654731457801;96.0905349794239;100;100;100;100;97.9899497487437;99.5037220843672;100;100;100;100;98.6970684039088
"28245128";100;100;98.4615384615385;98.4126984126984;100;100;100;100;97.2413793103448;96.5116279069767;98.5754985754986;98.3606557377049;95.9322033898305;100;100;98.2758620689655;96.5635738831615;98.9795918367347;97.1428571428571;100;100;97.4468085106383;95.9731543624161;98.6607142857143;100;100;96.0629921259843;98.8038277511962;100;100;99.0476190476191;100;100;97.1698113207547;99.5226730310263;100;97.0873786407767;100;100;93.7888198757764
"28245169";93.8775510204082;83.5820895522388;87.5;74.1935483870968;70.2127659574468;85.663082437276;67.5675675675676;84.2364532019704;97.1631205673759;72;87.719298245614;100;92.2297297297297;97.2222222222222;92.6829268292683;96.4285714285714;91.1347517730496;79.1018998272884;82.0083682008368;91.6666666666667;100;87.1794871794872;77.9310344827586;98.5781990521327;87.7049180327869;100;86.2903225806452;68.3823529411765;86.3265306122449;100;90.9090909090909;100;100;83.4146341463415;74.6987951807229;100;95.959595959596;100;94.4444444444444;84.9358974358974
"28245181";98.6577181208054;100;100;99.1869918699187;100;100;100;100;99.290780141844;100;68.0911680911681;100;100;100;98.2638888888889;100;100;99.8272884283247;100;100;100;100;100;100;100;100;100;99.7590361445783;99.3987975951904;100;99.0384615384615;100;100;99.0384615384615;100;100;100;100;100;100
"30494734";100;95.9183673469388;100;100;88.8888888888889;100;100;88.0952380952381;100;100;100;76.9230769230769;100;100;100;100;100;100;89.9280575539568;100;100;95.2941176470588;100;87.5;84.4827586206897;100;80;98.989898989899;100;NA;100;NA;100;100;94.3298969072165;100;100;100;100;100
"30494777";100;100;100;100;100;100;100;100;98.0132450331126;100;100;100;100;100;100;100;100;100;100;100;88.3333333333333;90.6976744186046;100;92.5;100;100;100;100;100;NA;100;NA;100;87.1794871794872;100;100;92.1875;100;100;100
"30494784";100;100;100;100;88.5714285714286;100;100;100;100;100;100;100;100;100;100;100;100;96.5909090909091;100;100;100;100;100;97.5;100;100;100;100;100;NA;100;NA;86.3636363636364;92.1052631578947;100;100;100;100;100;96.875
"30494849";100;100;100;100;100;100;84.7826086956522;100;98.0263157894737;100;95.1923076923077;100;100;100;100;99.1935483870968;100;99.0783410138249;100;100;100;95.2941176470588;82.3529411764706;96.1038961038961;100;100;100;98.0582524271845;100;NA;100;NA;100;89.7435897435897;100;100;100;100;100;95.1612903225806
"30494870";100;90.9090909090909;72.6027397260274;95.6521739130435;94.2857142857143;91.358024691358;100;85.1190476190476;96.6666666666667;99.3197278911565;96.078431372549;100;97.841726618705;78.5714285714286;94.7368421052632;88;87.7777777777778;85.9090909090909;92.1428571428571;96.7741935483871;86.6666666666667;93.0232558139535;100;100;95.6896551724138;100;100;91.1764705882353;83.0357142857143;NA;100;NA;100;94.7368421052632;94.3877551020408;51.3513513513514;81.25;100;100;92.0634920634921
"30494920";100;100;100;100;100;100;100;98.8304093567251;98.0392156862745;100;100;100;100;100;100;100;100;100;100;100;88.3333333333333;90.8045977011494;100;92.5;100;100;93.3333333333333;100;100;NA;100;NA;100;86.1111111111111;100;100;92.0634920634921;100;100;100
"41958629";100;100;100;100;100;100;97.8494623655914;100;100;100;100;100;100;100;100;92.3076923076923;69.2307692307692;100;55.1724137931034;100;100;90.1639344262295;100;100;100;100;77.7777777777778;95.7446808510638;100;NA;100;NA;100;100;100;97.2677595628415;100;100;100;100
"41958638";100;100;100;90;85.7142857142857;100;99.2932862190813;98.4375;100;100;100;100;100;100;100;100;100;100;100;100;100;100;86.6666666666667;100;100;100;97.3684210526316;100;100;NA;93.5483870967742;NA;100;94.9685534591195;91.8604651162791;100;100;100;100;88.6363636363636
"41958651";93.0555555555556;83.8983050847458;91.9117647058823;100;100;68.5714285714286;92.1985815602837;87.3015873015873;88.3720930232558;100;71.1111111111111;93.0232558139535;88.2352941176471;87.7697841726619;90.4761904761905;96.1538461538462;69.2307692307692;100;76.6666666666667;78.9473684210526;91.4893617021277;98.3870967741936;86.6666666666667;92.8571428571429;84;100;97.3684210526316;98.5714285714286;86.2068965517241;NA;100;NA;89.8305084745763;84.8101265822785;85.5421686746988;92.0212765957447;92.8571428571429;70;95.1219512195122;95.6521739130435
"41958690";100;100;100;100;100;100;98.2269503546099;100;96.9465648854962;100;100;100;100;100;97.6190476190476;100;100;100;100;100;95.7446808510638;100;100;100;100;74.2857142857143;100;100;100;NA;100;NA;100;98.1012658227848;98.8095238095238;99.4736842105263;100;100;97.6190476190476;100
"41958698";100;96.7213114754098;100;100;100;100;97.887323943662;100;98.4732824427481;88.8888888888889;91.4893617021277;100;100;100;100;100;100;100;86.2068965517241;100;100;100;100;100;100;100;100;99.290780141844;100;NA;90.4761904761905;NA;100;100;100;100;92.3076923076923;100;100;100
"41958711";95.945945945946;100;97.037037037037;100;100;83.3333333333333;100;100;89.2307692307692;88.8888888888889;100;95.4545454545455;100;100;100;84.6153846153846;100;100;100;97.3684210526316;100;98.3606557377049;100;100;100;100;100;88.4892086330935;73.3333333333333;NA;100;NA;93.2203389830509;100;98.8235294117647;94.1176470588235;84.6153846153846;100;83.3333333333333;95.5555555555556
"41958719";71.2121212121212;79.8245614035088;79.0322580645161;52.6315789473684;74;60.6060606060606;71.5355805243446;64.2857142857143;68.5185185185185;77.7777777777778;75;78.0487804878049;62.5;76;87.1794871794872;68.1818181818182;77.7777777777778;78.2608695652174;51.7241379310345;64.5161290322581;62.5;86.8852459016394;64;91.6666666666667;70;85.2941176470588;80;70.5426356589147;81.4814814814815;NA;87.6923076923077;NA;71.1538461538462;72;68.4931506849315;72.3926380368098;53.8461538461538;65.5172413793103;80;78.5714285714286
"41958729";100;100;100;100;100;100;95.7142857142857;100;100;100;100;100;100;100;100;100;100;100;100;100;77.2727272727273;100;100;100;100;100;100;95.6521739130435;100;NA;100;NA;96.551724137931;100;100;100;100;100;100;100
"56903973";89.4736842105263;100;100;90.1234567901235;100;97.0760233918129;100;100;97.3333333333333;98.051948051948;99.0610328638498;100;100;100;98.8023952095808;100;94.8347107438017;99.344262295082;100;100;94.8717948717949;100;100;94.4099378881988;99.1525423728814;100;92.1052631578947;97.1428571428571;99.5983935742972;100;97.7777777777778;100;100;89.6907216494845;100;100;93.2330827067669;100;96.6666666666667;100
"56904025";69.3333333333333;77.7777777777778;84.7058823529412;81.4814814814815;61.9047619047619;83.2335329341317;79.7619047619048;92.3076923076923;86.6666666666667;78.9473684210526;78.4037558685446;100;91.2650602409639;75;77.710843373494;80.6930693069307;74.0663900414938;68.976897689769;84.3137254901961;93.75;84.6153846153846;87.8378378378378;77.7777777777778;86.9565217391304;86.3247863247863;82.3076923076923;62.3376623376623;85.8490566037736;83.4677419354839;100;91.1111111111111;100;91.0714285714286;85.5670103092783;81.1688311688312;96;74.9034749034749;74.468085106383;78.3333333333333;76.5625
"56904031";84;83.7662337662338;76.4705882352941;95;76.1904761904762;98.2248520710059;40.4761904761905;87.1794871794872;76;70.3947368421053;90.9523809523809;100;82.5688073394495;80.3921568627451;82.7380952380952;67.8217821782178;54.0084388185654;91.0891089108911;72.2772277227723;93.75;64.1025641025641;89.2617449664429;94.0740740740741;95.5974842767296;90.5172413793103;79.0697674418605;93.5064935064935;71.1538461538462;90.4;100;86.3636363636364;100;94.5454545454545;71.875;83.0065359477124;80;82.1969696969697;44.6808510638298;71.9298245614035;78.7878787878788
"56904070";79.7297297297297;100;86.9047619047619;88.8888888888889;95.2380952380952;55.688622754491;97.5;88.6075949367089;77.3333333333333;96.6887417218543;95.6937799043062;88.6792452830189;94.2249240121581;90.3846153846154;98.7730061349693;91;96.8421052631579;86.046511627907;98.989898989899;80;94.8717948717949;98.6206896551724;96.2406015037594;97.5308641975309;89.7435897435897;99.2307692307692;98.7012987012987;96.1538461538462;97.165991902834;93.3333333333333;95.4545454545455;100;98.1481481481482;97.8494623655914;98.0263157894737;59.1836734693878;82.6923076923077;93.6170212765958;81.3559322033898;61.8320610687023
"56904088";98.6666666666667;94.0397350993377;95.0617283950617;86.5853658536585;85.7142857142857;48.4662576687117;100;94.8717948717949;98.6301369863014;87.7551020408163;93.719806763285;43.3962264150943;58.1039755351682;94.2307692307692;100;68.3417085427136;98.3050847457627;100;49.4845360824742;100;92.1052631578947;100;85.7142857142857;58.8607594936709;96.4285714285714;99.1735537190083;100;53.8461538461538;62.4472573839662;86.6666666666667;100;100;100;52.0833333333333;50.3311258278146;65.3061224489796;41.1538461538462;83.3333333333333;91.6666666666667;97.6923076923077
"56904124";25.6756756756757;3.26797385620915;29.2682926829268;2.5;5;28.75;50.6172839506173;20.2702702702703;54.6666666666667;70;19.6172248803828;40.3846153846154;34.9056603773585;11.7647058823529;32.5153374233129;27.6923076923077;23.2258064516129;7.07070707070707;24.5098039215686;0;15.3846153846154;12.0567375886525;40.9090909090909;32.4675324675325;30.3571428571429;38.5245901639344;48.6486486486486;25.7425742574257;31.1203319502075;93.3333333333333;22.7272727272727;85.7142857142857;41.5094339622642;25.531914893617;21.0884353741497;57.7777777777778;29.8850574712644;29.7872340425532;10.3448275862069;30.2325581395349
"56904214";76;100;87.8048780487805;100;100;100;100;98.6842105263158;100;100;99.0430622009569;100;100;100;99.3975903614458;100;94.0677966101695;100;100;100;100;97.9452054794521;100;99.3589743589744;98.2905982905983;68.5483870967742;100;100;99.1666666666667;100;100;100;100;96.9072164948454;99.3464052287582;91.8367346938775;100;100;100;99.2125984251968
"57212353";94.7826086956522;100;92.5;96.2962962962963;93.75;86.1878453038674;95.3271028037383;95.3125;88.1818181818182;97.4212034383954;97.1731448763251;97.0588235294118;96.4143426294821;85.7142857142857;98.1412639405204;82.3529411764706;92.156862745098;93.2569974554707;90.4761904761905;100;86.6666666666667;87.5;90.6666666666667;93.6739659367397;96.4912280701754;98.019801980198;96.4285714285714;95.3333333333333;96.8965517241379;100;92.8571428571429;91.1764705882353;96.9387755102041;92.9411764705882;90.6976744186046;93.1506849315068;96.3855421686747;93.3333333333333;77.5862068965517;96.6101694915254
"57212363";92.6605504587156;97.3684210526316;100;99.0196078431373;95.4545454545455;96.6101694915254;98.5074626865672;98.4126984126984;97.2727272727273;98.2035928143713;98.5815602836879;93.75;98.7394957983193;100;99.236641221374;100;98.9583333333333;98.8204456094364;94.5652173913043;100;92.5925925925926;98.7341772151899;100;98.5148514851485;100;97.9166666666667;98.2142857142857;100;98.5815602836879;100;100;82.3529411764706;92.6315789473684;100;100;100;100;96.551724137931;98.2142857142857;96.3636363636364
