"AV241";"AV243";"AV244";"AV246";"AV249";"AV250";"AV251";"AV252";"AV253";"AV254";"AV256";"AV259";"AV260";"AV261";"AV262";"AV263A";"AV263B";"AV264B";"AV265";"AV266";"AV272";"AV273";"AV276";"AV278";"AV279";"AV280";"AV281";"AV282";"AV283";"AV284";"AV286";"AV287";"AV288";"AV289";"AV290";"AV291";"AV292";"AV293";"AV296";"AV297";"AV298";"AV299"
"298443";93.75;79.3103448275862;83.5820895522388;89.5348837209302;82.8125;80.4347826086957;72.5490196078431;66.6666666666667;91.9191919191919;82.6086956521739;94.1176470588235;75.5555555555556;96.0526315789474;89.5161290322581;89.4736842105263;82.2695035460993;81.021897810219;88;77.0833333333333;86.8686868686869;92.6829268292683;82.8947368421053;71.304347826087;86.646884272997;69.375;84.8341232227488;79.0476190476191;93.1372549019608;89.0350877192982;94.5544554455445;91.0891089108911;80.6451612903226;83.6065573770492;84.6153846153846;80.7692307692308;77.9411764705882;87.9310344827586;62.6168224299065;78.6666666666667;78.8990825688073;81.7610062893082;83.75
"298473";33.3333333333333;29.6296296296296;52.2388059701493;47.093023255814;43.75;48.9130434782609;26.4150943396226;40.4255319148936;58.4158415841584;43.3628318584071;44.8979591836735;51.063829787234;32.8947368421053;48.7179487179487;63.1578947368421;54.2253521126761;48.1751824817518;34.1772151898734;56.5217391304348;41.4893617021277;32.5;48.0519480519481;39.8230088495575;46.1077844311377;39.1025641025641;44.811320754717;42.3076923076923;50;49.7816593886463;47.5490196078431;39.7959183673469;53.2894736842105;39.9350649350649;44;30.7692307692308;35.2941176470588;35.6401384083045;60.377358490566;39.3805309734513;40.1869158878505;36.4238410596027;21.7948717948718
"219259";66.6666666666667;33.3333333333333;7.69230769230769;43.4210526315789;40.7407407407407;23.8095238095238;29.6296296296296;52.9411764705882;4.25531914893617;37.5;36;16.6666666666667;28.5714285714286;68;29.6296296296296;24.6153846153846;32.8125;47.0588235294118;28.5714285714286;22.9166666666667;80;40;21.0526315789474;35.7142857142857;27.2727272727273;0;60;62.5;16.6666666666667;83.3333333333333;0;0;26.3157894736842;4.54545454545455;40;33.3333333333333;32.5581395348837;47.6190476190476;14.2857142857143;0;25;14.2857142857143
"219292";100;100;69.2307692307692;83.7837837837838;78.3018867924528;95.2380952380952;96.2962962962963;70.5882352941177;100;90.9090909090909;68;94.4444444444444;100;100;96.2962962962963;92.1875;92.3076923076923;94.1176470588235;92.8571428571429;97.9591836734694;83.3333333333333;100;61.1111111111111;50;91.304347826087;80;100;68.75;94.4444444444444;40;100;50;89.4736842105263;90.9090909090909;83.3333333333333;100;79.5454545454545;38.0952380952381;50;80;80;71.4285714285714
"219322";35.7142857142857;83.3333333333333;72;89.3333333333333;58.3333333333333;76.1904761904762;92.5925925925926;50;57.7777777777778;82.6086956521739;96;61.1111111111111;71.4285714285714;75;51.8518518518519;75.8064516129032;59.375;86.6666666666667;76.9230769230769;91.6666666666667;83.3333333333333;53.3333333333333;82.3529411764706;70.3703703703704;54.5454545454545;40;40;87.5;82.3529411764706;66.6666666666667;66.6666666666667;100;77.7777777777778;86.3636363636364;66.6666666666667;80;66.6666666666667;61.9047619047619;80;60;73.6842105263158;100
"219331";7.14285714285714;83.3333333333333;32;44.2857142857143;38.8888888888889;40;42.3076923076923;23.5294117647059;55.3191489361702;33.3333333333333;37.5;11.7647058823529;100;40;46.1538461538462;45.3125;26.1538461538462;38.8888888888889;46.1538461538462;56.25;83.3333333333333;40;47.3684210526316;71.4285714285714;61.9047619047619;40;0;33.3333333333333;50;83.3333333333333;57.1428571428571;8.33333333333333;78.9473684210526;57.1428571428571;16.6666666666667;44.4444444444444;62.7906976744186;55;65.3061224489796;80;75;33.3333333333333
"219361";15.3846153846154;83.3333333333333;15.3846153846154;33.3333333333333;28.3018867924528;52.3809523809524;65.3846153846154;82.3529411764706;56.5217391304348;41.6666666666667;28;33.3333333333333;28.5714285714286;25;42.3076923076923;38.7096774193548;60;11.7647058823529;53.8461538461538;37.5;80;13.3333333333333;68.4210526315789;22.2222222222222;36.3636363636364;80;20;25;61.1111111111111;66.6666666666667;66.6666666666667;8.33333333333333;77.7777777777778;22.7272727272727;16.6666666666667;11.1111111111111;16.2790697674419;20;17.0212765957447;20;15;28.5714285714286
"219376";92.3076923076923;100;79.1666666666667;98.5915492957746;98.1481481481482;100;100;94.1176470588235;100;95.8333333333333;87.5;94.7368421052632;100;100;100;95.0819672131148;96.875;100;100;97.8723404255319;100;53.3333333333333;94.4444444444444;89.2857142857143;59.0909090909091;100;100;57.1428571428571;72.2222222222222;100;28.5714285714286;100;94.4444444444444;95;66.6666666666667;77.7777777777778;79.5454545454545;100;84.7826086956522;80;72.2222222222222;83.3333333333333
"83035";7.5;15.2542372881356;5.08474576271186;7.05882352941176;8.45921450151057;4.54545454545455;7.40740740740741;7.2289156626506;4.92957746478873;13.4969325153374;9.45945945945946;3.8961038961039;7.2463768115942;6.66666666666667;7.87878787878788;6.88524590163934;12.3456790123457;5.18518518518519;7.40740740740741;6.70926517571885;6.83760683760684;14.8936170212766;3.125;7.38255033557047;3.84615384615385;6.66666666666667;8.04597701149425;7.59493670886076;8.46153846153846;18.9189189189189;9.81308411214953;4.44444444444444;7.31707317073171;36.1111111111111;8.33333333333333;3.125;5.83941605839416;3.77358490566038;5;10.4166666666667;0;2.56410256410256
"83041";0;1.72413793103448;0;1.51975683890578;0;0.65359477124183;1.85185185185185;0;0.239808153477218;0;0;0;0;0;0.602409638554217;1;3.75;0.503778337531486;3.77358490566038;0.490196078431373;3.6036036036036;2.17391304347826;0;0;0;1.11111111111111;1.19047619047619;5.19480519480519;0.793650793650794;5.71428571428571;1.88679245283019;2.35294117647059;0.819672131147541;8.33333333333333;0;6.25;1.48148148148148;1.96078431372549;3.67647058823529;2.12765957446809;3.03030303030303;2.7027027027027
"83065";3.84615384615385;6.77966101694915;1.67597765363128;2.35294117647059;1.20845921450151;1.94805194805195;0;1.20481927710843;1.86480186480186;1.22699386503067;2.63157894736842;5.19480519480519;2.89855072463768;3.3112582781457;3.03030303030303;1.65016501650165;6.17283950617284;3.20197044334975;1.81818181818182;2.71565495207668;8.69565217391304;2.12765957446809;3.2258064516129;0.666666666666667;0;4.34782608695652;2.29885057471264;5.06329113924051;0.769230769230769;5.40540540540541;3.24074074074074;1.11111111111111;2.41935483870968;11.7647058823529;0;6.25;0.735294117647059;2.83018867924528;6.42857142857143;8.33333333333333;2.85714285714286;5.12820512820513
"16379";3.125;14.5833333333333;1.16959064327485;9.67741935483871;1.39275766016713;0.512820512820513;5.19480519480519;0;8.71369294605809;1.2987012987013;2.67857142857143;4.12371134020619;2.7027027027027;1.26582278481013;5.6;1.87793427230047;4.73372781065089;4.30622009569378;2.77777777777778;3.03030303030303;1.20481927710843;9.80392156862745;1.53846153846154;5.68181818181818;38.1818181818182;4.0650406504065;11.6071428571429;30.9677419354839;61.9354838709677;9.58083832335329;13.8392857142857;2.56410256410256;17.7215189873418;60.8695652173913;4.76190476190476;11.3636363636364;16.7630057803468;27.8481012658228;5.20833333333333;5.26315789473684;69.0140845070423;24.7619047619048
"16471";22.5806451612903;38.4615384615385;22.2222222222222;13.2075471698113;33.6448598130841;10.9375;41.6666666666667;29.0322580645161;24;32.4324324324324;21.2121212121212;3.33333333333333;25;27.0833333333333;1.58730158730159;16.5354330708661;34.2465753424658;0;17.3913043478261;21.6666666666667;8.33333333333333;55;28.5714285714286;16.3934426229508;16.6666666666667;3.44827586206897;6.45161290322581;43.4782608695652;29.5454545454545;39.3939393939394;40.7407407407407;12.5;14.7058823529412;33.3333333333333;33.3333333333333;0;10.9375;4.34782608695652;10.9090909090909;7.69230769230769;4;24.2424242424242
"16473";2.85714285714286;14.2857142857143;1.80722891566265;4.75319926873857;1.25173852573018;0;0;0.862068965517241;7.84313725490196;1.32450331125828;1.8018018018018;4.27807486631016;1.8018018018018;0.32520325203252;0.803212851405622;1.42857142857143;3.240058910162;1.21654501216545;2.91970802919708;1.59883720930233;4.375;5.37634408602151;3.125;0.819672131147541;30.4761904761905;4.14507772020725;5.20833333333333;15.9259259259259;20.4225352112676;1.30718954248366;5.06666666666667;1.28205128205128;0;6.52173913043478;4.81927710843374;11.6279069767442;1.35593220338983;5.55555555555556;1.4760147601476;7.89473684210526;9.09090909090909;8.93854748603352
"16504";3.1496062992126;20.4081632653061;1.16959064327485;4.6594982078853;1.6260162601626;0.512820512820513;0;0.840336134453782;9.91735537190083;1.72413793103448;2.63157894736842;7.21649484536082;2.7027027027027;2.54777070063694;4.76190476190476;1.86915887850467;2.89855072463768;4.30622009569378;4.16666666666667;3.35195530726257;0;13.7254901960784;1.53846153846154;12.1673003802281;69.0909090909091;23.7704918032787;24.7787610619469;31.0126582278481;58.8607594936709;1.16959064327485;10.1769911504425;3.8961038961039;21.4953271028037;25.531914893617;4.65116279069767;11.3636363636364;16.1849710982659;25;4.51388888888889;5.12820512820513;70;6.48148148148148
"60123";6.14035087719298;1.85185185185185;8.92857142857143;5.21541950113379;9.02777777777778;2.38095238095238;13.75;11.7647058823529;7.38095238095238;21.3114754098361;12.8205128205128;4.27350427350427;8.06451612903226;9.01639344262295;14.3564356435644;5.89887640449438;9.18367346938776;3.80313199105145;0;6.03448275862069;8.8;3.2258064516129;5.66037735849057;5.98802395209581;5.88235294117647;10;6.57894736842105;8.43373493975904;8.59375;6.38297872340426;12.7906976744186;7.2289156626506;9.02777777777778;24;23.5294117647059;3.84615384615385;3.74331550802139;6.72268907563025;6.87022900763359;7.5;2.94117647058824;3.8961038961039
"60129";3.57142857142857;0;0.917431192660551;1.40845070422535;1.44404332129964;0;5;0;2.66990291262136;0;0;0;3.57142857142857;0.833333333333333;2.56410256410256;0.84985835694051;0;0.909090909090909;0;0.579710144927536;3.2258064516129;3.17460317460317;1.96078431372549;0.617283950617284;3.125;1.01010101010101;2.63157894736842;3.7037037037037;2.45901639344262;0;1.97628458498024;1.17647058823529;5.59440559440559;25;5.88235294117647;4.08163265306122;0.543478260869565;0.847457627118644;0.78125;12.8205128205128;21.875;2.63157894736842
"60153";2.60869565217391;0;3.125;3.37837837837838;2.06185567010309;0;12.3456790123457;0;6.44391408114558;2.5;5.19480519480519;1.73913043478261;3.2258064516129;0.826446280991736;3.5;1.67130919220056;1.03092783505155;1.58013544018059;0;1.29496402877698;4.0650406504065;3.17460317460317;1.88679245283019;0.591715976331361;0;1;7.79220779220779;1.19047619047619;3.96825396825397;0;2.69230769230769;2.35294117647059;5.55555555555556;24;5.88235294117647;3.84615384615385;2.68817204301075;0.840336134453782;0.775193798449612;15;14.2857142857143;1.2987012987013
"60156";0;1.85185185185185;0.892857142857143;1.35746606334842;1.74216027874564;0;4.93827160493827;0;2.61904761904762;0;1.28205128205128;0;0;0.826446280991736;2.48756218905473;0;0;0.904977375565611;0;0.430416068866571;3.2;3.125;1.88679245283019;0.588235294117647;0;0;2.5974025974026;1.20481927710843;2.34375;0;1.52671755725191;1.17647058823529;5.59440559440559;12;5.88235294117647;3.92156862745098;1.08695652173913;0;0;0;8.57142857142857;1.28205128205128
"27553";0;0;2.7027027027027;0;0;0;0;0;2.02020202020202;1.49253731343284;35;0;0;0;0;0;1.81818181818182;0;0;0;0;14.2857142857143;0;0;0;0;6.66666666666667;0;0;0;0;0;0;0;0;0;10.8108108108108;0;0;0;0;0
"28570";6.08695652173913;5.55555555555556;5.39419087136929;6.73076923076923;4.1958041958042;3.15315315315315;1.35135135135135;2.29885057471264;4.90196078431373;4.8780487804878;7.54716981132075;3.19148936170213;7.54716981132075;5.18518518518519;4.36893203883495;2.87958115183246;3.97727272727273;3.10880829015544;9.09090909090909;6.2015503875969;1.63934426229508;7.5;6.52173913043478;4.95867768595041;0;1.06382978723404;9.23076923076923;6.94444444444444;13.4146341463415;4.54545454545455;4.92957746478873;1.61290322580645;9.48905109489051;8.33333333333333;0;7.40740740740741;7.00636942675159;3.125;7.60869565217391;2.94117647058824;5.71428571428571;4.81927710843374
"28601";0;0;0;3.42465753424658;0.975609756097561;0;2.12765957446809;0;0.680272108843537;0;0;0;2.5;1.01010101010101;0.675675675675676;0;1.55038759689922;0;4.16666666666667;0.537634408602151;0;0;2.85714285714286;2.9585798816568;3.33333333333333;1.44927536231884;4.34782608695652;3.77358490566038;3.57142857142857;2;0;2.27272727272727;3.03030303030303;0;0;0;4.58715596330275;2.04081632653061;4.95049504950495;6.38297872340426;3.84615384615385;0
"28637";0;0;0;4.76190476190476;0.966183574879227;0;2.12765957446809;0;0;0;0;0;2.5;1.01010101010101;0;0;0.769230769230769;0;2.08333333333333;0.531914893617021;0;0;2.85714285714286;2.9585798816568;3.33333333333333;1.44927536231884;3.2967032967033;0;1.78571428571429;1.96078431372549;0;0;2.97029702970297;5;0;5;2.80373831775701;0;1.98019801980198;0;3.84615384615385;0
"20717";57.8947368421053;52.7777777777778;72.1739130434783;77.7227722772277;74.6268656716418;65.6565656565657;81.3953488372093;28;64.3835616438356;90.1785714285714;55.5555555555556;86.6666666666667;75.5555555555556;53.7313432835821;48.936170212766;71.25;75.5555555555556;79.1666666666667;52.7027027027027;73.125;79.5454545454545;59.8214285714286;74;78.1094527363184;67.9775280898876;74.8148148148148;62.4;54.7872340425532;76.5182186234818;77.3809523809524;59.6685082872928;80.5970149253731;75.2631578947368;74.4;87.037037037037;45.4545454545455;69.8324022346369;87.8048780487805;67.7570093457944;73.8095238095238;67.9347826086957;78.2258064516129
"20777";84.2105263157895;78.3783783783784;81.5533980582524;80.8080808080808;75.5244755244755;51.6483516483516;68.1818181818182;80;84.7222222222222;76.4150943396226;85.7142857142857;80;58.1395348837209;63.0769230769231;82;75.3086419753086;83.1460674157303;88.0597014925373;68.6567164179104;80;43.1818181818182;53.2110091743119;83.6363636363636;89.8477157360406;69.2307692307692;62.015503875969;54.9180327868852;59.1160220994475;70.954356846473;72.6190476190476;53.1428571428571;77.2727272727273;56.3829787234043;61.9834710743802;92.9824561403509;77.5;80.8139534883721;80;76.9607843137255;80.4878048780488;40.9356725146199;38.3333333333333
"20782";30;40;76.5765765765766;73.2673267326733;58.8652482269504;42.4242424242424;64.4444444444444;73.0769230769231;81.3333333333333;68.5185185185185;61.9047619047619;70.6896551724138;65.9090909090909;77.9411764705882;52.9411764705882;65.8227848101266;65.1685393258427;81.9444444444444;44;70.253164556962;45.8333333333333;48.2456140350877;53.7037037037037;67.9611650485437;63.1578947368421;48.8721804511278;59.6774193548387;51.6304347826087;55.8333333333333;62.9213483146067;52.5139664804469;75.7352941176471;41.8848167539267;52.8455284552846;80.3571428571429;80.9523809523809;50.8379888268156;62.1621621621622;53.9906103286385;54.7619047619048;57.6923076923077;79.5081967213115
"20795";94.7368421052632;82.8571428571429;85.0877192982456;75.2427184466019;88.4892086330935;78.021978021978;86.3636363636364;100;77.027027027027;80;73.7704918032787;91.0714285714286;95.2380952380952;90.7692307692308;98.0392156862745;78.0487804878049;94.2528735632184;92.6470588235294;59.4594594594595;87.2611464968153;80.4347826086957;74.5454545454545;76.9230769230769;89;90.3614457831325;82.5757575757576;79.1304347826087;81.0055865921788;77.8723404255319;85.7142857142857;87.2832369942196;89.3805309734513;79.8941798941799;61.6666666666667;83.0188679245283;85.7142857142857;73.5294117647059;79.4871794871795;81.3131313131313;83.3333333333333;76.7441860465116;73.9495798319328
"20804";63.1578947368421;69.4444444444444;90.9090909090909;88.6699507389163;58.273381294964;57.6086956521739;80.9523809523809;87.5;80.5555555555556;85.0467289719626;78.125;98.1818181818182;72.5;88.2352941176471;88.2352941176471;87.1794871794872;70.9302325581395;93.1506849315068;94.5205479452055;93.7106918238994;80.8510638297872;88.6792452830189;84.6153846153846;83.3333333333333;85.9756097560976;83.0769230769231;86.6666666666667;71.8390804597701;85.8407079646018;81.7073170731707;88.622754491018;89.9159663865546;69.3548387096774;75.8064516129032;93.6170212765958;86.8421052631579;73.8888888888889;74.3589743589744;71.219512195122;85.3658536585366;82.9545454545455;78.4
"20900";100;86.8421052631579;80.3571428571429;87.0192307692308;98.6206896551724;94.7916666666667;95.5555555555556;88;73.2394366197183;100;89.3939393939394;95.0819672131148;100;95.5223880597015;98.0769230769231;96.4705882352941;92.0454545454545;98.5294117647059;83.7837837837838;91.9254658385093;64.5833333333333;80.5309734513274;77.3584905660377;91.7874396135266;71.5116279069767;70.2290076335878;96;83.5978835978836;81.1475409836066;83.1460674157303;84.6153846153846;96.969696969697;90.9574468085106;80.4878048780488;98.1818181818182;75.609756097561;88.3977900552486;97.5;85.2534562211982;92.8571428571429;73.1843575418994;77.4193548387097
"20954";42.8571428571429;84.2105263157895;80.7017543859649;63.3333333333333;87.7551020408163;73;68.8888888888889;79.1666666666667;75.6756756756757;68.4210526315789;80;85.2459016393443;93.1818181818182;72.3076923076923;94.1176470588235;64.2857142857143;68.1318681318681;77.027027027027;67.5675675675676;71.3414634146341;89.5833333333333;72.1739130434783;84.2105263157895;81.7757009345794;71.1764705882353;70.1492537313433;81.25;77.6595744680851;81.7073170731707;84.6153846153846;71.3513513513514;64.7058823529412;69.5876288659794;72.4409448818898;83.3333333333333;77.2727272727273;71.2765957446808;80.9523809523809;77.3755656108597;83.7209302325581;70.2127659574468;70.6349206349206
"20984";100;87.1794871794872;88.7931034482759;86.3207547169811;84.2465753424657;75;76.0869565217391;73.0769230769231;88.1578947368421;89.5652173913043;76.9230769230769;91.6666666666667;86.6666666666667;95.5882352941177;92.4528301886792;86.046511627907;91.3978494623656;94.5945945945946;65.3333333333333;87.1951219512195;74.468085106383;76.9230769230769;69.6428571428571;83.9622641509434;61.3636363636364;72.5925925925926;74.8031496062992;79.7927461139896;72.289156626506;80.6818181818182;81.0526315789474;57.3529411764706;66.8367346938775;59.8425196850394;64.2857142857143;88.8888888888889;75.6613756613757;82.5;73.0593607305936;76.7441860465116;74.1935483870968;75.78125
"21017";47.6190476190476;60.5263157894737;40;41.5094339622642;24.4897959183673;29.2929292929293;50;38.4615384615385;23.6842105263158;32.4561403508772;29.2307692307692;54.8387096774194;51.1111111111111;55.8823529411765;36.5384615384615;24.7058823529412;29.0322580645161;21.3333333333333;14.2857142857143;34.1463414634146;29.1666666666667;26.7241379310345;29.3103448275862;23.0046948356808;33.7078651685393;25.1851851851852;18.6046511627907;34.5744680851064;32.4;37.3626373626374;29.4736842105263;33.8235294117647;28.0612244897959;23.5772357723577;58.1818181818182;47.7272727272727;33.3333333333333;14.6341463414634;35.1351351351351;41.8604651162791;41.0526315789474;50.3875968992248
"38350";2.8169014084507;8.88888888888889;6.11111111111111;4.20792079207921;5.09803921568627;3.37837837837838;2.4390243902439;6.32911392405063;8.35820895522388;14.2857142857143;2.94117647058824;7.31707317073171;1.44927536231884;4.42477876106195;9.82142857142857;8.18505338078292;6.57894736842105;3.21637426900585;8.82352941176471;8.52994555353902;4.76190476190476;5.55555555555556;6.89655172413793;7.33333333333333;16;1.26582278481013;5.71428571428571;7.05882352941176;5.83333333333333;6.89655172413793;7.65027322404372;6.31578947368421;2.17391304347826;7.40740740740741;9.52380952380952;5.45454545454545;3.54609929078014;6.36363636363636;9.67741935483871;2.7027027027027;5.40540540540541;8.19672131147541
"38381";2.85714285714286;0;1.12359550561798;0.995024875621891;1.94552529182879;0;0;1.25;3.89221556886228;0.75187969924812;1.49253731343284;3.7037037037037;0;4.27350427350427;0.892857142857143;1.77935943060498;6.57894736842105;2.9585798816568;1.51515151515152;2.74725274725275;2.88461538461538;0;7.14285714285714;2.66666666666667;0;1.23456790123457;1.44927536231884;2.35294117647059;5;0;0.53475935828877;2.10526315789474;0;0;0;1.85185185185185;3.52112676056338;0.909090909090909;4.95867768595041;2.63157894736842;2.7027027027027;1.63934426229508
"10802";10.8490566037736;6.72268907563025;0;0;4.09448818897638;0;32.6086956521739;0;0.97799511002445;0.31104199066874;2.20588235294118;18.0722891566265;0;0.408580183861083;1.70940170940171;0;1.94274028629857;0;25.1968503937008;2.62529832935561;0;19.4174757281553;0;2.85714285714286;29.7872340425532;22.2222222222222;25.9938837920489;21.0045662100457;18.6915887850467;9.05511811023622;4.66321243523316;0.862068965517241;5.89430894308943;2.4390243902439;0;0;0.431034482758621;43.7956204379562;26.530612244898;17.5925925925926;48.3870967741936;0
"10829";10.8490566037736;7.6271186440678;1.88679245283019;1.05820105820106;3.96196513470681;0;33.695652173913;0;0.982800982800983;0.78125;0;18.0722891566265;0;1.02669404517454;2.27920227920228;0;1.63098878695209;0;0.793650793650794;2.6378896882494;0;47.4747474747475;0.900900900900901;1.43884892086331;28.8888888888889;22.2222222222222;12.3076923076923;21.1009174311927;18.8679245283019;3.84615384615385;4.42708333333333;0.862068965517241;6.52395514780836;0;2.08333333333333;0;0.873362445414847;43.7956204379562;15.5612244897959;17.7570093457944;46.875;0
"10834";0.4739336492891;5.88235294117647;0;1.0498687664042;3.65659777424483;0;1.0989010989011;0;0;0.46656298600311;0;0;0;0.306435137895812;1.70940170940171;0;0.50709939148073;0;24.4094488188976;2.65060240963855;0;47.5728155339806;0;2.85714285714286;27.9569892473118;22.5165562913907;25.531914893617;0;0;2.49343832020997;4.6875;0;0.916496945010183;2.4390243902439;0;38.1818181818182;0.431034482758621;26.4705882352941;8.16326530612245;17.4311926605505;40.625;0
"10838";10.377358490566;6.72268907563025;0;1.0443864229765;4.10094637223975;0.311526479750779;32.6086956521739;0;0.97799511002445;0.77639751552795;2.18978102189781;18.5185185185185;0;0.308324768756423;1.69971671388102;0;1.7293997965412;0;25;2.63157894736842;1.58730158730159;48.5436893203884;0.900900900900901;2.85714285714286;29.7872340425532;22.2222222222222;25.609756097561;21.1009174311927;19.047619047619;9.11492734478203;4.66321243523316;0.854700854700855;8.4349593495935;2.4390243902439;0;38.1818181818182;0.431034482758621;43.7956204379562;26.0204081632653;17.4311926605505;47.6190476190476;0
