chr	start	end	strand	pvalue	qvalue	meth.diff
OX371314.1	261020956	261020956	+	0.000383624335241064	0.00497711383481619	-32.0954482803886
OX371314.1	261021262	261021262	+	6.23683589898379e-05	0.0013067000387867	-61.7188073731365
OX371314.1	261021293	261021293	+	0.00228809397119305	0.0176479630489598	-28.2466484065448
OX371314.1	265753585	265753585	-	0.00272014379438126	0.0202053664875112	-12.8627313292441
OX371314.1	312005965	312005965	-	0.00137145385357761	0.0123763790521623	-34.4035278023178
OX371314.1	317253268	317253268	-	0.000147827973802046	0.00252302497695194	-16.1889630478084
OX371314.1	317253298	317253298	-	4.28036997263426e-07	2.27686137902918e-05	-14.2332322210988
OX371314.1	317253448	317253448	-	0.0070583706635225	0.0384386178875922	-11.0943457451124
OX371314.1	317253475	317253475	-	3.77665691332394e-06	0.000130074008603905	-23.0588235294118
OX371314.1	318204219	318204219	+	0.00565035250121416	0.0331702976190688	-12.5226034439966
OX371314.1	318204241	318204241	+	0.00808032749475715	0.0423383840508356	11.318108974359
OX371314.1	320484321	320484321	-	0.000579048347509722	0.00669595114981719	-14.120290596684
OX371314.1	321102013	321102013	+	0.00687778809916054	0.0378249016122302	-15.9826116809936
OX371314.1	325954032	325954032	-	1.13378963490211e-07	7.2371739307296e-06	39.8889386790381
OX371314.1	331948268	331948268	-	0.00113368963186085	0.0106943875775542	-18.9427029460472
OX371314.1	331948290	331948290	-	0.000293595442223023	0.00414006654585094	-17.8234744486575
OX371314.1	331948355	331948355	-	0.00906390241919797	0.0457001939726927	-14.8892172347616
OX371314.1	333493623	333493623	-	0.00621495569773224	0.0350864941921342	-13.6866942909761
OX371314.1	335322306	335322306	+	0.000834310656364397	0.00865473702877606	-10.6122561370176
OX371314.1	335322390	335322390	+	0.00147192634780685	0.0129892515664709	-12.7447878071739
OX371314.1	335322507	335322507	+	0.000566109478561113	0.00660766128704582	-16.4875124875125
OX371314.1	335322513	335322513	+	0.00765592237543162	0.0407242226464311	-17.9099918386382
OX371314.1	335322525	335322525	+	1.64675920443773e-09	1.87706192477842e-07	-44.3840444993084
OX371314.1	339523255	339523255	+	9.11432853635916e-05	0.00173139335484555	-18.3849469013675
OX371314.1	343899805	343899805	+	0.00268883687378076	0.0200349892818744	-19.2181818181818
OX371314.1	343899891	343899891	-	9.45699903432926e-06	0.000296880239829103	22.1207410777475
OX371314.1	343899985	343899985	+	0.00466146894254188	0.0291677502834904	10.3662737904569
OX371314.1	344020186	344020186	+	0.000322456000413403	0.00441693566925139	-22.2627361043111
OX371314.1	344020354	344020354	+	0.000502194072506741	0.00606353909235117	-18.638782188078
OX371314.1	344020363	344020363	+	0.000137712372948331	0.00239013961834833	-18.8936645671704
OX371314.1	345378148	345378148	+	0.000941196423648928	0.00936770019501926	-15.5087261635451
OX371314.1	345378316	345378316	+	1.1726382468655e-05	0.000353073174144608	-16.0644785443367
OX371314.1	348043370	348043370	-	0.00845712293595173	0.0435620292530712	-26.3994465887384
OX371314.1	348043586	348043586	-	0.000956960142575291	0.00946877775783652	-39.4632726463718
OX371314.1	348939082	348939082	-	0.00358980828021872	0.0242908438350117	-11.1799660684296
OX371314.1	355356578	355356578	-	0.00471882118463476	0.0293386810949526	17.6265091189314
OX371314.1	361697919	361697919	+	0.00395312022521043	0.02587161163651	-11.3770880544639
OX371314.1	361698147	361698147	+	0.00443423744601439	0.0280798601712528	12.9300788567997
OX371314.1	361698186	361698186	+	0.00138958325338356	0.0125046266752633	-11.0892967593526
OX371314.1	364421678	364421678	+	0.000205212583044859	0.00318970898400901	-18.5749547474083
OX371314.1	364421796	364421796	+	9.95244693737302e-06	0.000309390476334214	11.9957297419368
OX371314.1	364421850	364421850	+	0.000420482172659279	0.00535374317571868	-18.9573798627002
OX371314.1	367264138	367264138	+	0.00389110665273243	0.0256940709664349	-16.1750503930986
OX371314.1	372096322	372096322	-	0.00679514151209673	0.0374133597879776	-10.1336294916347
OX371314.1	376173883	376173883	+	0.000611252207150447	0.00699985433584256	-10.2774706392135
OX371314.1	376174046	376174046	+	0.00113930080111738	0.0107274223425389	-10.2190459799469
OX371314.1	386295259	386295259	-	0.000673945745835811	0.00747725044680305	-11.0136609090584
OX371314.1	386295289	386295289	-	2.06134145684857e-06	8.32034406174034e-05	-14.2350461841987
OX371314.1	386295422	386295422	-	0.00596371879291803	0.0341923123905268	-10.6909791471638
OX371314.1	386295427	386295427	-	7.9543563298165e-05	0.00156067691658168	-16.8318039232905
OX371314.1	386411565	386411565	-	0.000762378946561759	0.00815963029271902	-17.0609318996416
OX371314.1	387345489	387345489	+	0.00103466724074273	0.0100371712276491	-38.5332586509834
OX371314.1	388232820	388232820	+	0.00327703908798129	0.0228861085584993	-23.7606837606838
OX371314.1	388233027	388233027	+	0.0015875224572242	0.0136801488121315	-21.6002582549345
OX371314.1	393228539	393228539	+	0.00148656301131206	0.0130822430647069	-16.6911797828731
OX371314.1	393228741	393228741	+	4.97078925918914e-06	0.000164117593506606	-17.1219931271478
OX371314.1	394411054	394411054	+	0.00806495926594371	0.0423355426698305	-24.8914139185291
OX371314.1	394411059	394411059	+	0.000120587993137096	0.00215410597170675	-30.2033904133141
OX371314.1	394411177	394411177	+	3.58488911473415e-08	2.78451140420803e-06	-39.7454809932569
OX371314.1	394411261	394411261	+	0.00543484761271263	0.0321814151842352	-19.6650124069479
OX371314.1	395515313	395515313	-	3.35886403766978e-06	0.000120450595095949	-21.6340466716851
OX371314.1	395515335	395515335	-	0.00167808698132055	0.014181179203159	-14.9025576978118
OX371314.1	395515340	395515340	-	0.00749646155954913	0.0402110936183017	-13.8754681380257
OX371314.1	395894485	395894485	+	0.00658786037520321	0.0365664730640639	-14.5022984441301
OX371314.1	404041247	404041247	+	0.00355162057225171	0.0240835028189686	-23.1560336670153
OX371314.1	404041252	404041252	+	0.00321155493051991	0.0226434903541658	-20.9574703509601
OX371314.1	404041415	404041415	+	0.00314473125164832	0.0223202664013651	-20.3248228524019
OX371314.1	404041424	404041424	+	0.00469527087857937	0.0292851918059033	-11.0948322815445
OX371314.1	404041454	404041454	+	0.000680762113148484	0.00751803021932779	-15.2943249083905
OX371314.1	406137512	406137512	+	0.000149157860197857	0.00253667913306078	-16.5111776095758
OX371314.1	406157382	406157382	+	0.00519199595391466	0.0311479339555434	-10.7072945943681
OX371314.1	406157550	406157550	+	0.00499955633131944	0.0302780138258872	-10.3874092009685
OX371314.1	409572801	409572801	+	5.0668612380368e-06	0.000166143726110292	-22.4656873564346
OX371314.1	409572870	409572870	+	0.000143568865001726	0.00245551253155403	-15.046984151809
OX371314.1	416053671	416053671	-	7.47672745790502e-05	0.00148831294946883	-17.6835581014581
OX371314.1	423624010	423624010	+	0.000170950944558033	0.0027990278429987	27.4886409103789
OX371314.1	423624106	423624106	+	4.4746459172212e-09	4.50985788365753e-07	38.0465957477108
OX371314.1	423624190	423624190	+	5.12472715437704e-05	0.00111013620237697	-16.3241086712437
OX371314.1	426220881	426220881	+	0.00668070539613988	0.036910637393592	-12.5360373383999
OX371314.1	427860807	427860807	-	0.00307783732637451	0.0219430724182084	-16.3526669134641
OX371314.1	429306897	429306897	-	0.00912783736143818	0.045925817092335	-11.6239797354348
OX371314.1	435982289	435982289	+	0.00436506407483473	0.0277888499462707	-14.9943184223122
OX371314.1	438866335	438866335	-	5.22037864498209e-08	3.70250814661966e-06	-24.1921392611037
OX371314.1	438866494	438866494	-	0.00870765326835274	0.0444659568523897	13.6084425939896
OX371314.1	439456627	439456627	-	0.00322118374656016	0.0226779805002089	11.7019978723197
OX371314.1	439456804	439456804	-	1.46850427383064e-05	0.000418469417288462	-21.7183343286823
OX371314.1	439702409	439702409	+	6.56299214357912e-05	0.00136310322660243	-27.2676830270762
OX371314.1	442590469	442590469	+	2.20040586097847e-12	4.29966381370307e-10	-26.2328305790094
OX371314.1	442590587	442590587	+	0.00437597046166872	0.0278397716472784	-10.5324040602678
OX371314.1	442590671	442590671	+	2.32682878859034e-14	6.18856154751283e-12	29.0694634632142
OX371314.1	449323090	449323090	-	7.83843900648843e-09	7.35795620191068e-07	-41.9844693134148
OX371314.1	469775948	469775948	-	0.00496350559697363	0.0302348382917361	16.1708596826469
OX371314.1	470942408	470942408	-	0.000292549139856494	0.00413602431447725	-32.7783487495718
OX371314.1	471520281	471520281	-	0.00832832877525543	0.0430803506398039	-11.8402667513496
OX371314.1	471520383	471520383	-	3.63571194810832e-06	0.00012704766612563	27.2133008496407
OX371314.1	471520398	471520398	-	1.27574809409066e-05	0.000374016329730146	39.5299145299145
OX371314.1	479453570	479453570	-	0.00103018735274997	0.0100140042235457	-14.6645021645022
OX371314.1	481140325	481140325	-	0.00104975398776102	0.0101169925886876	-19.8884522226937
OX371314.1	482660551	482660551	+	0.0079027776346665	0.0416669493541028	34.0129449838188
OX371314.1	482660746	482660746	+	0.00130058408260957	0.0119623220920997	-31.1826625100279
OX371314.1	484757687	484757687	+	0.000389917619597105	0.00501796597064349	-18.3690550922189
OX371314.1	485101319	485101319	+	0.00446864514116964	0.0282417121576148	-13.7861978722194
OX371314.1	487205518	487205518	+	0.00557088605523786	0.032815588054826	20.6857090241833
OX371314.1	492181167	492181167	+	0.00121686936590783	0.0113228660640752	-15.8660014255168
OX371314.1	492181200	492181200	+	0.00131893813122211	0.0121056278480418	-12.48538346899
OX371314.1	492181335	492181335	+	0.000478667914459136	0.00585329404883743	-13.156088892017
OX371314.1	497081331	497081331	+	0.00914823053291822	0.0459518855430289	-12.9112081513828
OX371314.1	497081415	497081415	+	6.38994969731303e-07	3.16502402585182e-05	-20.6516829496788
OX371314.1	497159363	497159363	+	0.00314340709306277	0.0223202664013651	-15.8104743244347
OX371314.1	497159501	497159501	+	0.00373472114006642	0.024953977340679	-18.1676878716886
OX371314.1	497159603	497159603	+	0.000204922550454436	0.00318970898400901	-15.0594429304476
OX371314.1	498377175	498377175	-	0.00319341052465288	0.0225624082444932	-24.590026612025
OX371314.1	499880019	499880019	-	0.000459267331079502	0.0056810898560231	-18.3913791250134
OX371314.1	511236810	511236810	-	2.38888934094474e-05	0.00060510678081633	-28.8040156391388
OX371314.1	511236990	511236990	-	0.000564676607492048	0.00660151602617532	-22.4701768819416
OX371314.1	511237011	511237011	-	0.0023574917314024	0.0180454612177989	24.2834871314253
OX371314.1	519916515	519916515	-	1.76483545126969e-05	0.000482796331628857	-36.0166964818128
OX371314.1	519916695	519916695	-	0.00659499107407241	0.0365848440026237	19.0326935867362
OX371314.1	528465599	528465599	+	0.000806540322626938	0.00845830017987542	-18.9832922059555
OX371314.1	528465620	528465620	+	1.20474789940607e-06	5.30935587868635e-05	-23.9804357492219
OX371314.1	528465626	528465626	+	0.00954860129840418	0.0472710492687329	-12.4481420475167
OX371314.1	528465686	528465686	+	0.00726084051785569	0.0392772812173483	-13.6453201970443
OX371314.1	529361224	529361224	-	0.00113943234970091	0.0107274223425389	21.73490011543
OX371314.1	529361246	529361246	-	0.00035105229707101	0.00466191489718136	-26.0779557647168
OX371315.1	12262123	12262123	-	0.010066965607872	0.049174082911091	-26.9443831113074
OX371315.1	12262162	12262162	-	0.000632500504419331	0.00711637954918859	-31.0031050759715
OX371315.1	20970938	20970938	-	0.00200046418956814	0.0160020748329368	19.6886202077891
OX371315.1	20970947	20970947	-	0.00170836195917545	0.0143735954400274	-14.3078398111955
OX371315.1	20971115	20971115	-	0.000605795970138223	0.00694652641250823	-24.1567774858834
OX371315.1	23654968	23654968	-	0.001426490343283	0.0126935866367044	29.2399845528728
OX371315.1	23655052	23655052	-	0.00120476373041808	0.0112539713705546	-23.901664737523
OX371315.1	24033341	24033341	+	0.00289903861933978	0.0210125601687641	-21.2379233011288
OX371315.1	24470444	24470444	+	0.00229414383392749	0.0176574526155746	-17.9806114245088
OX371315.1	24470510	24470510	+	4.53162817600127e-05	0.00101140422397867	-11.2230121547685
OX371315.1	24470711	24470711	+	0.000119412243869537	0.00214109229705629	-32.484243697479
OX371315.1	28323555	28323555	+	0.00011475508303515	0.00208096988758995	-30.2719362239773
OX371315.1	28323757	28323757	+	2.09209649800066e-07	1.21401919960289e-05	-36.5155049539516
OX371315.1	32139842	32139842	+	0.00122745781015031	0.0113992346912313	19.5635466386215
OX371315.1	32139854	32139854	+	0.00540172623481156	0.0320845032189395	-13.9563701334256
OX371315.1	40797073	40797073	+	7.22291641787132e-12	1.21329252089609e-09	50.8752803754781
OX371315.1	40797178	40797178	+	0.00660627999990005	0.0366262475255466	-19.7824568813015
OX371315.1	40797232	40797232	+	0.00605535910809852	0.0345316232842163	-10.3988230861695
OX371315.1	42302919	42302919	-	0.000226096346738098	0.00344168157199001	-24.7190189010469
OX371315.1	42302925	42302925	-	0.00697193343600981	0.0381236850280483	-15.5495047972458
OX371315.1	55609466	55609466	-	0.000839851923948246	0.0086839941375141	-25.2974854063763
OX371315.1	86962702	86962702	-	0.00634588157669654	0.0356993406000798	-12.8312975956191
OX371315.1	86962735	86962735	-	0.000408270319936034	0.0052244329288173	-17.813583976726
OX371315.1	86962924	86962924	-	8.95242279900862e-05	0.00171434556032386	-18.1910914654879
OX371315.1	86962942	86962942	-	0.000204816154607135	0.00318970898400901	-19.722797331493
OX371315.1	90166298	90166298	+	0.0035304139440292	0.0240077114035183	-15.0988505747126
OX371315.1	93217811	93217811	-	0.000340287748662639	0.00458856486743103	-11.7572359198483
OX371315.1	101337288	101337288	+	0.00693462357228678	0.038006490889399	-15.2892561983471
OX371315.1	101666928	101666928	+	3.13490187632187e-06	0.000113696687460491	30.2908498268378
OX371315.1	105383412	105383412	+	0.00862120608879898	0.0441658417928815	-17.2234813778914
OX371315.1	130811990	130811990	+	0.00753731997821894	0.040310508999132	-26.7266432920269
OX371315.1	130812158	130812158	+	0.00431439349504512	0.0275762829115371	-27.0783852109979
OX371315.1	131442563	131442563	+	0.000164626843339807	0.00273135152296525	-17.8480412255103
OX371315.1	131442770	131442770	+	0.00388296220539913	0.0256757056578216	-11.1570747482074
OX371315.1	138320245	138320245	+	0.00200983689906259	0.016049792389772	-23.5200027939302
OX371315.1	138320258	138320258	+	2.32325716017167e-06	8.93358397380996e-05	-28.7165464584819
OX371315.1	138320363	138320363	+	0.00294147762436219	0.0212305431789475	-24.159870754298
OX371315.1	145035378	145035378	-	2.40051470927938e-05	0.000606447134522171	20.3785633083421
OX371315.1	145487267	145487267	+	0.00629975831313749	0.0354815639024441	-14.3601902070976
OX371315.1	147171414	147171414	+	0.0086967749887434	0.0444341047001761	-12.506999656318
OX371315.1	147171474	147171474	+	2.87733976904527e-06	0.000108463900597224	-20.3368674670838
OX371315.1	147171597	147171597	+	0.00827208471244115	0.0428588775799537	-14.8834951630208
OX371315.1	147171681	147171681	+	0.000142870328264361	0.0024515341578015	-24.617515022107
OX371315.1	147171714	147171714	+	0.000218276975908088	0.00334391860590307	-17.3621454150267
OX371315.1	223070278	223070278	+	0.00410910060181072	0.0266555840899304	-18.1826162290359
OX371315.1	233648231	233648231	-	2.10566741162858e-05	0.000553880631909797	-11.8920384053452
OX371315.1	233648279	233648279	-	4.47684744428833e-05	0.00100597403542966	10.9637095480933
OX371315.1	245254124	245254124	-	2.35113938896561e-08	1.90776183696276e-06	39.7534814358429
OX371315.1	282097174	282097174	+	0.00139547803109135	0.0125092606421339	-26.0800970873786
OX371315.1	326840242	326840242	+	4.70865824757565e-05	0.00103641979833629	-19.1388839365306
OX371315.1	326840410	326840410	+	0.000625975505164038	0.00709103725547334	-21.1466558682594
OX371315.1	326840482	326840482	+	0.00364397925471849	0.0245532849929763	-12.5768363186467
OX371315.1	356328269	356328269	+	9.26136024493744e-05	0.00173873096405951	-11.7812252401736
OX371315.1	357802366	357802366	+	0.00706164394547866	0.0384386178875922	19.7535990998
OX371315.1	357802529	357802529	+	0.00221268202219999	0.0172383189217266	-19.8898071625344
OX371315.1	371492921	371492921	-	0.00287396781993932	0.0209418151875552	-10.4642032882058
OX371315.1	371492926	371492926	-	1.91983775259745e-05	0.000514901430417588	-17.3131213447336
OX371315.1	373107559	373107559	-	0.000922158898270476	0.00925694916110666	-15.1451133217106
OX371315.1	377732730	377732730	+	0.00155260659623255	0.013489865489518	17.817433905843
OX371315.1	377732796	377732796	+	0.00166946754096853	0.014133286459213	20.8254805066396
OX371315.1	377732827	377732827	+	0.00133442990190684	0.0121496858513165	-25.7794914234664
OX371315.1	395279813	395279813	+	2.97298992633064e-06	0.000110761314473873	33.0638070158357
OX371316.1	1755329	1755329	-	0.00305378429371925	0.0218529479080852	-21.9494475125004
OX371316.1	10639338	10639338	-	0.00487128855258384	0.0298983378029188	-17.5024125236785
OX371316.1	14899006	14899006	+	0.000684599751075643	0.00754301110813956	14.6553038968962
OX371316.1	28380009	28380009	+	6.73648028886167e-05	0.00137883591054296	21.8167007411193
OX371316.1	28850328	28850328	-	0.000320679409576055	0.00439889341866448	22.3534717089852
OX371316.1	30900692	30900692	-	3.77186762972686e-06	0.000130074008603905	34.5450121654501
OX371316.1	46579003	46579003	-	0.0089691979155401	0.0453181507600458	-12.0565560674454
OX371316.1	53926863	53926863	-	0.00185593676651409	0.015227201898293	-11.3577533577534
OX371316.1	53926968	53926968	-	0.00493152209862965	0.0301520616691381	-19.487772976508
OX371316.1	73361346	73361346	+	0.00319567045652359	0.0225624082444932	-24.9954770008152
OX371316.1	73361514	73361514	+	0.00650657320941717	0.0361572032089892	-25.6619073119172
OX371316.1	80276396	80276396	-	0.00316194140856016	0.0224091950079297	-14.4922235394641
OX371316.1	80276454	80276454	+	0.000312729880348366	0.00431200942994574	-19.2011189271463
OX371316.1	90826538	90826538	-	0.000751781757794868	0.00810600009094907	-33.3961507183519
OX371316.1	92629369	92629369	+	0.00195616755334018	0.0157611331923332	-24.6370365786685
OX371316.1	92629396	92629396	+	0.00295075807130784	0.0212746936728031	-16.4256670883228
OX371316.1	92629537	92629537	+	0.000718251900047065	0.00781487252417946	-25.1754207555804
OX371316.1	92629576	92629576	+	1.90602310823564e-07	1.11961406105204e-05	-45.4331626932713
OX371316.1	93339896	93339896	+	0.000205962235475865	0.00319290346986712	-14.721436399317
OX371316.1	102172889	102172889	+	5.26277115331143e-06	0.00017197869614214	-37.2505305639634
OX371316.1	102173066	102173066	+	3.64399415839684e-05	0.000848913885015246	-40.3607907947711
OX371316.1	110944381	110944381	+	2.26246101199677e-06	8.80590069693997e-05	-16.2625418060201
OX371316.1	112926268	112926268	+	0.00128079633517627	0.0118371760745478	26.679092853731
OX371316.1	112926490	112926490	+	0.00919728536915704	0.0461056428087649	-19.637767693655
OX371316.1	120201275	120201275	+	0.000177835307974287	0.00286654875802018	-30.1719859612041
OX371316.1	120201398	120201398	+	0.000197565859249837	0.00310614976611402	-36.6127141267819
OX371316.1	120201452	120201452	+	1.60271576523339e-08	1.38248783017608e-06	54.7865580249489
OX371316.1	120201482	120201482	+	0.0088398018215279	0.0449728796274549	-20.9339429562342
OX371316.1	123042367	123042367	-	0.0095201742091353	0.0471808282253884	-20.1420436239448
OX371316.1	134811893	134811893	-	0.00707916058708193	0.0384902024197429	-32.884557463104
OX371316.1	134812031	134812031	-	0.00928841826440113	0.0463924638204903	-27.7839065141475
OX371316.1	134812091	134812091	-	1.35084416171171e-06	5.80000240852787e-05	-67.9676511954993
OX371316.1	135832217	135832217	-	0.00210028877650605	0.0166059090620396	-10.2764264515092
OX371316.1	143427796	143427796	+	4.95736365985211e-08	3.56883874119958e-06	-36.8966330251499
OX371316.1	156021229	156021229	+	0.00498273775882534	0.0302525479285821	-30.7679847739375
OX371316.1	157354742	157354742	-	0.000830312091472732	0.00863196198487696	-11.6235761288094
OX371316.1	157354781	157354781	-	1.89410582934834e-05	0.000509427082551675	-23.9428545548538
OX371316.1	157354826	157354826	-	0.00194152278295257	0.0157006841001529	-12.9301635652161
OX371316.1	157354949	157354949	-	0.000168260160717461	0.00277289199402358	-14.6382454079755
OX371316.1	174064687	174064687	+	0.00560966317553854	0.0329718630984875	-40.4519866644805
OX371316.1	174064765	174064765	+	0.000125571179091776	0.00222650666352925	-46.9590636535795
OX371316.1	180039202	180039202	+	5.62185679880278e-07	2.89354592896852e-05	-21.0974993685274
OX371316.1	180039233	180039233	+	1.71180373271281e-06	7.06470075775952e-05	-25.0096116878124
OX371316.1	180039269	180039269	+	0.000272277634565702	0.00392645245701969	-18.9497716894977
OX371316.1	182931965	182931965	+	0.00614923733965853	0.0348181293926831	-17.0682071551637
OX371316.1	182931992	182931992	+	0.00591754702010786	0.0341319747955901	-17.9218277784872
OX371316.1	188562054	188562054	-	2.83253080925676e-05	0.000692714102385678	-46.3838469114957
OX371316.1	188562204	188562204	-	0.000629535530717091	0.00709732505739472	-49.3348756506651
OX371316.1	189592104	189592104	-	0.0088810829912322	0.0450639939688303	-13.199412951752
OX371316.1	189592143	189592143	-	0.00132895205951309	0.0121415971370626	-12.9478092164659
OX371316.1	189592158	189592158	-	2.01945755283593e-09	2.24835075615543e-07	-16.2845186670781
OX371316.1	189592341	189592341	-	0.00474947206934835	0.0294336852277296	-17.2512077294686
OX371316.1	191646133	191646133	-	0.00518311012412706	0.0311141209573489	18.8669313271774
OX371316.1	196022865	196022865	+	0.000338573019733512	0.00458325179259083	-16.8637773031076
OX371316.1	196022870	196022870	+	6.02949256586573e-05	0.0012744134574613	-13.3627546019827
OX371316.1	203859758	203859758	-	0.0022901418776629	0.0176479630489598	-17.3915471719189
OX371316.1	203859767	203859767	-	0.00216907660483794	0.0169869236779108	-18.6297673364712
OX371316.1	213421565	213421565	+	0.00260261911531969	0.0195446643852696	-20.5710011958622
OX371316.1	213421570	213421570	+	0.00774948465600717	0.0410561424900546	-20.5513104334785
OX371316.1	213421583	213421583	+	0.000262778892656352	0.003829595423456	15.9347409347409
OX371316.1	213421598	213421598	+	0.00026967577782286	0.00390632404948223	-14.7676238637048
OX371316.1	213421688	213421688	+	1.17149059186234e-06	5.21708763691289e-05	-27.1443196281335
OX371316.1	213421703	213421703	+	0.000184193141405136	0.00293445037615875	-27.6613100579166
OX371316.1	213421805	213421805	+	0.00836728394797398	0.0432351405123469	-17.9940999406631
OX371316.1	235467644	235467644	-	0.0100858864978241	0.049174082911091	12.5744667083666
OX371316.1	252713158	252713158	+	0.000334070871742993	0.0045499966003715	-17.4050184201232
OX371316.1	252713179	252713179	+	0.00063006569629082	0.00709732505739472	-14.7476225886537
OX371316.1	252713245	252713245	+	0.00236641590092578	0.0180684677629844	-12.4132751911934
OX371316.1	255640261	255640261	+	0.00143658226646867	0.0127596724852225	-15.4705181655748
OX371316.1	255640294	255640294	+	6.48599616057074e-05	0.00135004001901651	-15.0643079947015
OX371316.1	256763856	256763856	+	0.00428598921432916	0.0274680774427801	-15.1138716356108
OX371316.1	268541023	268541023	-	0.00570153044552278	0.0333073653610017	-35.9673387768705
OX371316.1	275158777	275158777	-	0.00250147847551483	0.0189486154936948	-32.5021729682747
OX371316.1	285505068	285505068	+	0.00172676456410596	0.014515673478247	23.8413369182694
OX371316.1	293199221	293199221	+	6.35769013932621e-08	4.34809584470235e-06	-40.9369213990413
OX371316.1	294351231	294351231	-	0.00129321381353312	0.0119059699598083	-25.0619856055649
OX371316.1	303581600	303581600	+	5.48372321127989e-13	1.19330273546727e-10	-20.7820467157564
OX371316.1	317023775	317023775	-	0.00113319222738677	0.0106943875775542	-25.3721194538255
OX371316.1	322289926	322289926	-	0.00337493395866207	0.0233821812506377	-23.7199837199837
OX371316.1	322654624	322654624	-	0.00291914268088011	0.0211422719353057	-11.6219706741944
OX371316.1	327936753	327936753	-	3.21319693043156e-05	0.000763413936775449	-36.371743819479
