chr	start	end	strand	pvalue	qvalue	meth.diff
OX371316.1	174064704	174064704	+	1.6107051468087e-05	0.00354853896847028	-10.73703366697
OX371316.1	174064922	174064922	+	3.37915390213371e-05	0.00538672217412957	-19.6884128529698
OX371316.1	177313709	177313709	+	0.00125994551548396	0.0477082877139279	14.368932038835
OX371316.1	285505067	285505067	+	2.55565788984751e-06	0.00126942980576008	-11.6883116883117
OX371316.1	285505071	285505071	+	1.91921499872505e-07	0.000274073756373066	-13.4917496889784
OX371316.1	285505074	285505074	+	0.000333996637195492	0.0232193597196337	-15.0750938673342
OX371316.1	285505158	285505158	+	9.1391176218254e-09	2.84751910438335e-05	-14.3525751445473
OX371316.1	285505224	285505224	+	0.000136472093042718	0.0134406314669277	-11.3924050632911
OX371316.1	303581606	303581606	+	0.00110348500042815	0.0445014808239546	12.4461601412758
OX371316.1	317221483	317221483	-	0.000863218693735799	0.0400884753877563	-22.4963715529753
OX371316.1	322289825	322289825	-	0.00115652158130675	0.0455606124631703	-10.3967428967429
OX371316.1	365581111	365581111	-	8.35838363145978e-05	0.00969084557770112	-45.2646454832513
OX371316.1	365581112	365581112	-	0.000951839977436432	0.041856427835594	-34.0462738767824
OX371316.1	365581160	365581160	-	0.000968630755178083	0.0419697938149765	-43.4460629746414
OX371316.1	371323746	371323746	+	9.42132294149767e-05	0.0105522611100048	-10.7565558763788
OX371316.1	372690415	372690415	-	0.00138735681057785	0.0499861794025405	10.3323063727268
OX371316.1	396536285	396536285	-	0.000671654666224025	0.034919210072648	-14.2915212661066
OX371316.1	409635485	409635485	-	0.000963161200765922	0.0419224576180859	-13.4962488924657
OX371316.1	436162059	436162059	-	2.74633333131269e-06	0.0013446531471588	-11.4877589453861
OX371317.1	48699424	48699424	-	2.6998731740938e-05	0.00474530156610151	11.5384615384615
OX371317.1	48699447	48699447	-	0.00112957326974759	0.0449641429734871	10.9389683214255
OX371317.1	48699454	48699454	-	1.37267796726399e-05	0.00324524964047434	11.1670020120724
OX371317.1	106656243	106656243	+	0.000715075046415218	0.0362007875839512	-14.1668544812561
OX371317.1	127148224	127148224	+	0.000650022129003635	0.0343801843249748	12.8872189419693
OX371317.1	230221974	230221974	+	1.38542666050048e-05	0.0032522636850776	11.4175824175824
OX371317.1	334161176	334161176	+	3.32886105577042e-05	0.00536181540808634	14.4264602392681
OX371317.1	407251907	407251907	-	0.000165966058623241	0.0148905583376061	10.4958124799141
OX371318.1	5880267	5880267	-	9.16305649780786e-05	0.0103989259649097	-10.2128675066819
OX371318.1	5880554	5880554	-	9.33827886696356e-06	0.00256042400885259	-10.8436861957989
OX371318.1	39656941	39656941	-	7.84444803721264e-06	0.00225928226913372	10.1982328112981
OX371318.1	77650151	77650151	+	0.000472401454245346	0.0288604719985447	20.2384108886827
OX371318.1	77668473	77668473	-	0.000304165361748355	0.0219412959462747	10.7493849325088
OX371318.1	184696227	184696227	+	8.70350276700655e-06	0.00244505878983206	14.6306818181818
OX371318.1	193509822	193509822	+	0.000757339144318408	0.037455209871144	18.1518151815182
OX371318.1	208166152	208166152	+	1.05076789783638e-05	0.00276372028433369	-11.0588235294118
OX371318.1	303234907	303234907	+	0.000468645156405693	0.0287334245485686	-11.0878661087866
OX371318.1	303234915	303234915	+	0.000661332910522415	0.034657517561673	-10.6122448979592
OX371318.1	303234919	303234919	+	0.000665928768762194	0.0347919686013883	-10.6645956662202
OX371318.1	303234920	303234920	+	0.000523439512604997	0.0306666051669582	-10.5906313645621
OX371318.1	303234940	303234940	+	0.000681329854452979	0.0351149884492143	-11.4676388687688
OX371318.1	303234948	303234948	+	0.000585560794870425	0.0325796447434589	-10.4722792607803
OX371318.1	303234951	303234951	+	0.00116461252637811	0.0456651524859571	-11.5425638558082
OX371318.1	303234969	303234969	+	0.00119874801015845	0.0462996444913568	-11.1078390165155
OX371318.1	303234988	303234988	+	0.000962068330713219	0.0419224576180859	-11.1894683274927
OX371318.1	303235008	303235008	+	1.08814666698797e-09	4.66178793992871e-06	-24.8290660055366
OX371318.1	303235119	303235119	+	0.000787802905909023	0.0383815631392701	-14.4721045083164
OX371318.1	303235196	303235196	+	0.000269134413137832	0.0200524049296733	-10.9979633401222
OX371318.1	303235206	303235206	+	0.00054376874215497	0.0310429529600516	-14.3039213517937
OX371318.1	303235209	303235209	+	0.000118099566515639	0.0121551167581488	-14.40329218107
OX371318.1	317042793	317042793	-	1.56923620211774e-06	0.000977869035003786	-12.0126448893572
OX371318.1	322810364	322810364	-	0.0012509828582308	0.04748534450831	-23.652249890782
OX371318.1	369838066	369838066	+	0.00105191124410548	0.0434890210526509	13.0389481518234
OX371318.1	391878013	391878013	-	2.74011668019396e-05	0.00475961676830946	13.1998647785749
OX371318.1	436131591	436131591	+	1.15381572742706e-05	0.00290772018266964	19.6700507614213
OX371318.1	486720745	486720745	+	0.000790186071571261	0.0383815631392701	14.0199984675504
OX371319.1	36571670	36571670	+	3.28873200482253e-05	0.00535392814702718	-13.7241456001186
OX371319.1	51632231	51632231	+	0.000409724086665452	0.0265957742627069	11.1621559406755
OX371319.1	298155525	298155525	+	7.39440283794765e-05	0.00904480334996415	12.7952622673435
OX371319.1	343788566	343788566	+	0.00068975468481239	0.0352915536775898	13.6946673216527
OX371320.1	62411522	62411522	+	3.93513723371582e-06	0.0016249382245174	-12.0880665841863
OX371320.1	88077639	88077639	-	0.000556498852879888	0.0315256437559747	-12.9709821648467
OX371320.1	88103401	88103401	-	4.62955111593135e-05	0.00661123670619144	-19.6597353497164
OX371320.1	92800005	92800005	-	1.66550925849457e-05	0.00356764910955492	11.9918699186992
OX371320.1	127735706	127735706	+	0.000632405796855929	0.0340405836152596	15.1741293532338
OX371320.1	283050735	283050735	+	6.29358346485497e-07	0.00053925362059157	12.1859903381643
OX371320.1	283050774	283050774	+	8.50362001138351e-11	5.8289308847727e-07	18.7237730341179
OX371320.1	283050962	283050962	+	7.99995283706623e-05	0.00953944093916695	28.008066154506
OX371320.1	284987965	284987965	-	5.31038367937462e-07	0.000484972313473991	12.2795169235659
OX371320.1	309937511	309937511	-	0.00114640044711859	0.0454238470130103	-18.5105580693816
OX371320.1	390353207	390353207	-	0.000216075533187051	0.0173223001273365	-11.0833415008658
OX371320.1	434746321	434746321	+	0.000284521689248536	0.0209709203368034	-12.282018070386
OX371320.1	450801338	450801338	+	1.26031722726148e-07	0.00018780497883002	10.5637455269003
OX371320.1	485401919	485401919	-	2.18377383861074e-05	0.00420477461303948	-36.4805077192367
OX371321.1	54817504	54817504	+	0.000484366364642653	0.029276613591929	41.7092675268606
OX371321.1	90022726	90022726	-	0.00137841859779088	0.0499395991974112	-13.4197324414716
OX371321.1	197864057	197864057	+	0.000337399765624	0.0233160795757859	29.8818690516046
OX371321.1	267336603	267336603	+	0.00106571061263361	0.0436722040145	19.3623416589136
OX371321.1	282139988	282139988	-	0.000193758306537917	0.0161968864744636	-12.3678218598087
OX371321.1	288371996	288371996	+	0.0012805746358682	0.0479665923522944	-12.3684822502856
OX371321.1	293425428	293425428	+	0.000726452143932578	0.0366041000610503	-15.0407029331955
OX371321.1	293425429	293425429	+	0.000532545063563856	0.030831149807626	-16.447728516694
OX371321.1	431707721	431707721	+	2.09943845094776e-05	0.00409143613746994	-11.5330653785651
OX371321.1	431707866	431707866	+	0.000966315088286496	0.0419224576180859	-21.6769925443663
OX371322.1	5298687	5298687	+	0.000189867360122828	0.016067575664416	-11.513703476032
OX371322.1	76979336	76979336	-	0.000155607160471322	0.0144019307496688	20.5989261467901
OX371322.1	78774743	78774743	-	0.000277444126693792	0.0205820498071269	22.290829063198
OX371322.1	83684326	83684326	+	7.21269069031123e-09	2.69461017385472e-05	25.612412986875
OX371322.1	89016352	89016352	+	0.000246673252557045	0.0189984038040786	-10.7571293275808
OX371322.1	96758158	96758158	+	6.19479134969752e-05	0.00807283357878833	-12.8995320377121
OX371322.1	110119030	110119030	-	1.02908179040586e-06	0.000766738245264957	-10.6413994169096
OX371322.1	155872078	155872078	-	0.000487142099822102	0.0292911129151406	14.3705019063039
OX371322.1	190453769	190453769	+	0.00104022182271702	0.0433976809304437	23.3185513673319
OX371322.1	203103998	203103998	-	0.00033601683109074	0.0233125160252819	21.8302387267905
OX371322.1	254476601	254476601	-	0.00125000845181726	0.04748534450831	18.3343441709145
OX371322.1	294510023	294510023	+	6.84037543146515e-07	0.000558194705573181	-20.2674897119342
OX371322.1	307001044	307001044	-	0.00101180557752443	0.0427067088970899	-11.1895161290323
OX371322.1	307001112	307001112	-	6.50079344178218e-05	0.00840766807228475	-39.3742730998973
OX371322.1	307910310	307910310	+	4.25638795674561e-07	0.000442061131210153	-13.1149164191275
OX371322.1	342274008	342274008	-	0.000240842051561868	0.018760080878145	13.1833738922218
OX371322.1	379634442	379634442	+	1.58055037763163e-05	0.00351756949942477	18.6273426687166
OX371322.1	379634489	379634489	+	1.98048795829678e-05	0.00404033967234022	10.5184917160578
OX371322.1	439477828	439477828	-	0.00071056642095663	0.0361379735180362	33.7902178617804
OX371322.1	439477840	439477840	-	0.000133155208160246	0.0131897670067181	37.582930719619
OX371323.1	439971226	439971226	-	8.09636151888627e-05	0.0095685682520575	10.1185882686113
OX371324.1	14634642	14634642	-	0.000992454011089276	0.0425714729564287	15.2962615274173
OX371324.1	92905062	92905062	-	0.000120622210115562	0.0122343251205572	23.5600348388702
OX371324.1	111011794	111011794	+	0.000540559483051677	0.0309888965918762	25.0709958116162
OX371324.1	112399137	112399137	+	5.74488489625386e-05	0.00766131419142167	17.8796881558732
OX371324.1	122100427	122100427	-	0.000635860842201809	0.034055441198598	-25.2839686662416
OX371324.1	183368880	183368880	-	0.00023426453932438	0.0184151444526594	12.2549019607843
OX371324.1	190597218	190597218	-	0.000822463822947961	0.0388806809397921	23.935389133627
OX371324.1	208208444	208208444	+	0.000395909809669383	0.0259944614671369	-15.2310814190852
OX371324.1	215873545	215873545	+	0.00053699951445741	0.0309520259436621	13.1517357761372
OX371324.1	215999267	215999267	+	0.000604082200451583	0.0332520064962588	13.0634301913536
OX371324.1	267246901	267246901	-	0.000601793576689645	0.0332132223261081	-10.2687008212212
OX371324.1	267246958	267246958	-	1.2418004052945e-05	0.00304003669926732	-11.5954356846473
OX371324.1	274367938	274367938	-	2.03265377324405e-05	0.00405032645366792	21.8784181948975
OX371324.1	291326611	291326611	+	0.000640913279479267	0.0341181886585622	-16.596784765412
OX371324.1	335914629	335914629	+	0.00136846103407861	0.0497228692040271	-13.8617088283115
OX371324.1	337764035	337764035	+	3.07785409386848e-10	1.75813347360277e-06	-12.5874125874126
OX371324.1	337764045	337764045	+	4.91163190526319e-06	0.00179874015065426	-17.6234472344886
OX371324.1	358492823	358492823	+	2.62991596373329e-05	0.00469456879247962	-14.5631067961165
OX371324.1	368930077	368930077	+	7.41932243460502e-07	0.000577918548823154	20.7460685583704
OX371324.1	429219817	429219817	-	0.000712332853571969	0.036168813899175	12.6252685421995
OX371324.1	435969050	435969050	+	0.000559839902400455	0.031606026323452	-12.4458299549864
OX371325.1	8397751	8397751	-	0.000762238337130334	0.0376125053069202	12.0050408687254
OX371325.1	24560277	24560277	+	0.00105624938804361	0.0435632739683403	15.0865113109166
OX371325.1	201423263	201423263	-	4.92411169965296e-05	0.00691660755195706	25.7149187358559
OX371325.1	201423324	201423324	-	6.92336519445443e-06	0.00211862592650105	10.2689486552567
OX371325.1	201423464	201423464	-	1.24214360822528e-07	0.00018780497883002	-13.2325526580814
OX371325.1	257276711	257276711	-	0.00127649921088039	0.0479541293881113	14.7834313685163
OX371325.1	312355118	312355118	-	0.000841505068355926	0.039454307399371	-14.6504068084257
OX371325.1	312355128	312355128	-	0.000913238801931411	0.0409784332717253	-11.0090427647416
OX371325.1	312355176	312355176	-	0.000143045155004996	0.0137714040174129	-11.7561223195026
OX371325.1	312355224	312355224	-	2.59267935345073e-07	0.000317355363644517	-10.5321188564549
OX371325.1	349555144	349555144	-	0.000567250843478752	0.0318191815778998	24.190472586931
OX371326.1	48631029	48631029	-	0.000465170580911361	0.028622799622097	-11.3548760607584
OX371326.1	91635006	91635006	+	1.13247202412081e-06	0.000817778226123694	13.2333141093499
OX371326.1	107703989	107703989	+	0.000353173765467794	0.0239469745191963	13.5443684786052
OX371326.1	174438271	174438271	-	5.69182098194108e-06	0.00196060605636419	-10.1656265491413
OX371326.1	179122379	179122379	-	0.000266138029835793	0.0198723540884738	-11.1575091575092
OX371326.1	186274083	186274083	-	0.00042247739466681	0.0269639960870195	-13.0802150953412
OX371326.1	231920086	231920086	+	2.95578607707871e-07	0.000349325320405153	-12.9061371841155
OX371326.1	242245832	242245832	+	1.91538229461048e-06	0.00107616954706543	-14.2231364186135
OX371326.1	242245842	242245842	+	1.2000578225073e-05	0.00298042467768877	-12.0369319030687
OX371326.1	261439079	261439079	-	4.45753791444354e-06	0.0017165644104645	33.3905005706215
OX371326.1	306123080	306123080	-	0.000952580527096437	0.041856427835594	15.1241534988713
OX371326.1	362972259	362972259	-	0.000787845262859714	0.0383815631392701	-15.0603224469315
OX371326.1	383628344	383628344	-	1.10889358907841e-05	0.00285754643610731	16.455365052032
OX371326.1	464045857	464045857	-	0.000103333287173125	0.0111369992390182	-10.3332299241077
OX371326.1	526923817	526923817	+	0.00129077019487445	0.0480787847806849	10.6089471147527
OX371326.1	531604339	531604339	-	0.000265208777974405	0.0198462053748413	10.7196908204465
OX371326.1	536289578	536289578	+	0.00033205591679256	0.023190695759756	15.2693990696094
OX371326.1	545261656	545261656	+	0.000421249221404711	0.0269357694611649	12.356741425495
OX371326.1	547926548	547926548	+	0.000935213525042971	0.0413662602801692	14.9765990639626
OX371326.1	547926550	547926550	+	0.00123287851607511	0.0471592988925938	14.8053546125736
OX371326.1	547926605	547926605	+	0.00134081783816381	0.0492728585608446	15.0192445246773
OX371326.1	547926641	547926641	+	0.000804271490096905	0.0386064196513214	15.359477124183
OX371326.1	547926775	547926775	+	0.000882271526264437	0.0403574467602625	15.3474239412934
OX371326.1	547926790	547926790	+	0.000917960069930921	0.0410724004441163	17.1277379891526
OX371326.1	547926800	547926800	+	0.000800830437692414	0.0386064196513214	15.4952076677316
OX371326.1	547926829	547926829	+	8.69579512325072e-05	0.0100011076004833	21.1247063171511
OX371326.1	547926837	547926837	+	0.00120120748268214	0.0462996444913568	14.9608282741769
OX371326.1	582999330	582999330	-	0.000544045008691914	0.0310429529600516	10.62100456621
