72_8_2255_8938_14574/1	gi|2830983252|gb|CP170844.1|	84.211	95	11	2	45	135	4083424	4083330	2.82e-13	89.8	573	N/A
72_8_2255_8938_14574/1	gi|2924925013|gb|PQ571295.1|	100.000	40	0	0	43	82	226	265	7.91e-09	75.0	3385244	N/A
72_8_2255_8938_14574/1	gi|2557643774|emb|OY673254.1|	95.652	46	2	0	46	91	21732	21777	7.91e-09	75.0	2697049	N/A
72_8_2255_8938_14574/1	gi|2755084565|gb|PP943426.1|	92.157	51	2	2	46	94	121082	121032	1.02e-07	71.3	10258	N/A
72_8_1181_7158_14602/1	gi|2978724457|gb|PV611058.1|	89.855	69	3	3	72	137	295321	295388	3.65e-12	86.1	3421660	N/A
72_8_1181_7158_14602/1	gi|2978724457|gb|PV611058.1|	90.164	61	1	4	72	129	295784	295842	7.91e-09	75.0	3421660	N/A
72_8_1181_7158_14602/1	gi|2557643774|emb|OY673254.1|	95.652	46	2	0	72	117	21732	21777	7.91e-09	75.0	2697049	N/A
72_8_1181_7158_14602/1	gi|2463378371|dbj|AP027461.1|	95.652	46	2	0	72	117	1299632	1299677	7.91e-09	75.0	511145	N/A
72_8_1181_7158_14602/1	gi|2463378371|dbj|AP027461.1|	95.652	46	2	0	72	117	1628404	1628359	7.91e-09	75.0	511145	N/A
72_8_1181_7158_14602/1	gi|2557638192|emb|OY694677.1|	89.831	59	3	3	60	117	4290	4346	2.84e-08	73.1	2697049	N/A
72_8_1181_7158_14602/1	gi|2165836832|emb|OV197136.1|	93.878	49	1	2	70	117	118	71	2.84e-08	73.1	2697049	N/A
72_8_1341_31742_2471/1	gi|2978724457|gb|PV611058.1|	89.000	100	7	3	41	137	295321	295419	1.00e-22	121	3421660	N/A
72_8_1341_31742_2471/1	gi|2978724457|gb|PV611058.1|	91.667	60	1	3	41	97	295784	295842	1.70e-10	80.5	3421660	N/A
72_8_1341_31742_2471/1	gi|2830983252|gb|CP170844.1|	88.298	94	8	2	41	131	4083423	4083330	2.17e-19	110	573	N/A
72_8_1341_31742_2471/1	gi|685042185|emb|LN590710.1|	97.727	44	1	0	31	74	9162079	9162122	2.20e-09	76.8	7962	N/A
72_8_1341_31742_2471/1	gi|685042185|emb|LN590710.1|	95.238	42	0	2	41	80	3790452	3790411	4.76e-06	65.8	7962	N/A
72_8_1341_31742_2471/1	gi|685042185|emb|LN590710.1|	95.238	42	0	2	41	80	6008694	6008735	4.76e-06	65.8	7962	N/A
72_8_1341_31742_2471/1	gi|685042185|emb|LN590710.1|	95.238	42	0	2	41	80	10218503	10218544	4.76e-06	65.8	7962	N/A
72_8_1341_31742_2471/1	gi|2557643774|emb|OY673254.1|	95.652	46	2	0	41	86	21732	21777	7.91e-09	75.0	2697049	N/A
72_8_1341_31742_2471/1	gi|2463378371|dbj|AP027461.1|	95.652	46	2	0	41	86	1299632	1299677	7.91e-09	75.0	511145	N/A
72_8_1341_31742_2471/1	gi|2463378371|dbj|AP027461.1|	95.652	46	2	0	41	86	1628404	1628359	7.91e-09	75.0	511145	N/A
72_8_2355_13583_25836/1	gi|2724827940|ref|NC_088474.1|	98.113	53	1	0	2	54	16083	16135	2.18e-14	93.5	1439916	N/A
72_8_2355_13583_25836/1	gi|2701784733|gb|OR911481.1|	98.113	53	1	0	2	54	15863	15915	2.18e-14	93.5	39414	N/A
72_8_2355_13583_25836/1	gi|2724827759|ref|NC_088472.1|	98.113	53	1	0	2	54	16059	16111	2.18e-14	93.5	2675945	N/A
72_8_2355_13583_25836/1	gi|2724827388|ref|NC_088468.1|	98.113	53	1	0	2	54	15827	15879	2.18e-14	93.5	197803	N/A
72_8_2355_13583_25836/1	gi|2724826922|ref|NC_088463.1|	98.113	53	1	0	2	54	15913	15965	2.18e-14	93.5	197795	N/A
72_8_2386_16108_20513/1	gi|2991388621|dbj|AP040934.1|	97.727	44	1	0	84	127	146941	146984	2.20e-09	76.8	562	N/A
72_8_2386_16108_20513/1	gi|2991388621|dbj|AP040934.1|	100.000	34	0	0	94	127	4900948	4900915	1.71e-05	63.9	562	N/A
72_8_2386_16108_20513/1	gi|2557643774|emb|OY673254.1|	95.652	46	2	0	92	137	21732	21777	7.91e-09	75.0	2697049	N/A
72_8_2386_16108_20513/1	gi|2463378371|dbj|AP027461.1|	95.652	46	2	0	92	137	1299632	1299677	7.91e-09	75.0	511145	N/A
72_8_2386_16108_20513/1	gi|2463378371|dbj|AP027461.1|	95.652	46	2	0	92	137	1628404	1628359	7.91e-09	75.0	511145	N/A
72_8_2386_16108_20513/1	gi|1084358394|gb|KT895870.1|	100.000	39	0	0	87	125	47	9	2.84e-08	73.1	29730	N/A
72_8_2386_16108_20513/1	gi|2557638192|emb|OY694677.1|	93.878	49	1	2	90	137	4299	4346	2.84e-08	73.1	2697049	N/A
72_8_1169_48445_14461/1	gi|2978724457|gb|PV611058.1|	90.551	127	7	4	14	137	295320	295444	1.64e-35	163	3421660	N/A
72_8_1169_48445_14461/1	gi|2978724457|gb|PV611058.1|	90.323	62	1	4	14	72	295783	295842	2.20e-09	76.8	3421660	N/A
72_8_1169_48445_14461/1	gi|2830983252|gb|CP170844.1|	84.536	97	10	4	15	109	4083423	4083330	7.85e-14	91.6	573	N/A
72_8_1169_48445_14461/1	gi|2710394916|tpg|BK066886.1|	97.778	45	0	1	5	48	29303	29347	2.20e-09	76.8	3116700	N/A
72_8_1169_48445_14461/1	gi|2557643774|emb|OY673254.1|	91.228	57	4	1	5	60	21721	21777	2.20e-09	76.8	2697049	N/A
72_8_1169_48445_14461/1	gi|685042802|emb|LN591327.1|	94.231	52	0	3	5	54	61998	62048	2.20e-09	76.8	7962	N/A
72_8_2202_16278_6015/1	gi|2978724457|gb|PV611058.1|	87.654	81	6	3	60	137	295321	295400	7.85e-14	91.6	3421660	N/A
72_8_2202_16278_6015/1	gi|2978724457|gb|PV611058.1|	91.667	60	1	3	60	116	295784	295842	1.70e-10	80.5	3421660	N/A
72_8_2202_16278_6015/1	gi|2830983252|gb|CP170844.1|	85.185	81	9	2	60	137	4083423	4083343	1.70e-10	80.5	573	N/A
72_8_2202_16278_6015/1	gi|2557643774|emb|OY673254.1|	95.652	46	2	0	60	105	21732	21777	7.91e-09	75.0	2697049	N/A
72_8_2202_16278_6015/1	gi|2463378371|dbj|AP027461.1|	93.878	49	3	0	57	105	1299629	1299677	7.91e-09	75.0	511145	N/A
72_8_2202_16278_6015/1	gi|2463378371|dbj|AP027461.1|	95.652	46	2	0	60	105	1628404	1628359	7.91e-09	75.0	511145	N/A
72_8_2202_16278_6015/1	gi|685047827|emb|LN596339.1|	94.000	50	1	2	52	99	601778	601827	7.91e-09	75.0	7962	N/A
72_8_2259_7733_2625/1	gi|2978724457|gb|PV611058.1|	91.339	127	3	6	14	137	295323	295444	1.27e-36	167	3421660	N/A
72_8_2259_7733_2625/1	gi|2978724457|gb|PV611058.1|	91.379	58	1	3	14	68	295786	295842	2.20e-09	76.8	3421660	N/A
72_8_2259_7733_2625/1	gi|2830983252|gb|CP170844.1|	86.022	93	10	2	14	104	4083421	4083330	1.69e-15	97.1	573	N/A
72_8_2259_7733_2625/1	gi|2557643774|emb|OY673254.1|	95.455	44	2	0	14	57	21734	21777	1.02e-07	71.3	2697049	N/A
72_8_2259_7733_2625/1	gi|2463378371|dbj|AP027461.1|	95.455	44	2	0	14	57	1299634	1299677	1.02e-07	71.3	511145	N/A
72_8_2259_7733_2625/1	gi|2463378371|dbj|AP027461.1|	95.455	44	2	0	14	57	1628402	1628359	1.02e-07	71.3	511145	N/A
72_8_2259_7733_2625/1	gi|2755084441|gb|PP943425.1|	80.899	89	15	2	14	101	67823	67736	3.68e-07	69.4	10258	N/A
72_8_2259_7733_2625/1	gi|2755084441|gb|PP943425.1|	90.196	51	2	3	8	56	67586	67635	1.71e-05	63.9	10258	N/A
72_8_1377_42772_3886/1	gi|685048206|emb|LN596718.1|	97.436	39	1	0	11	49	51897	51935	1.32e-06	67.6	7962	N/A
72_8_1377_42772_3886/1	gi|2165834303|emb|OV196009.1|	91.489	47	4	0	14	60	116	70	4.76e-06	65.8	2697049	N/A
72_8_1377_42772_3886/1	gi|2165834303|emb|OV196009.1|	95.122	41	2	0	14	54	29911	29951	4.76e-06	65.8	2697049	N/A
72_8_1377_42772_3886/1	gi|2059855482|tpg|BK040575.1|	95.122	41	2	0	10	50	42	2	4.76e-06	65.8	2832643	N/A
72_8_1377_42772_3886/1	gi|2924925013|gb|PQ571295.1|	97.297	37	1	0	13	49	227	263	1.71e-05	63.9	3385244	N/A
72_8_1377_42772_3886/1	gi|2557648311|emb|OY677105.1|	97.297	37	1	0	13	49	9642	9678	1.71e-05	63.9	2697049	N/A
72_8_2208_34939_29464/1	gi|2978724457|gb|PV611058.1|	92.126	127	5	4	14	137	295320	295444	7.58e-39	174	3421660	N/A
72_8_2208_34939_29464/1	gi|2978724457|gb|PV611058.1|	91.803	61	1	3	14	71	295783	295842	4.72e-11	82.4	3421660	N/A
72_8_2208_34939_29464/1	gi|2830983252|gb|CP170844.1|	83.333	96	12	2	15	108	4083423	4083330	3.65e-12	86.1	573	N/A
72_8_2208_34939_29464/1	gi|685042161|emb|LN590686.1|	94.231	52	0	3	5	54	20813821	20813871	2.20e-09	76.8	7962	N/A
72_8_2208_34939_29464/1	gi|685042161|emb|LN590686.1|	95.455	44	0	2	13	54	6380192	6380235	3.68e-07	69.4	7962	N/A
72_8_2208_34939_29464/1	gi|685042161|emb|LN590686.1|	95.238	42	0	2	15	54	4545831	4545872	4.76e-06	65.8	7962	N/A
72_8_2208_34939_29464/1	gi|685042161|emb|LN590686.1|	95.238	42	0	2	15	54	12304839	12304798	4.76e-06	65.8	7962	N/A
72_8_2208_34939_29464/1	gi|685042161|emb|LN590686.1|	95.238	42	0	2	15	54	17091846	17091887	4.76e-06	65.8	7962	N/A
72_8_2208_34939_29464/1	gi|685042161|emb|LN590686.1|	95.238	42	0	2	15	54	28125760	28125801	4.76e-06	65.8	7962	N/A
72_8_2208_34939_29464/1	gi|685042161|emb|LN590686.1|	94.872	39	0	2	18	54	12436830	12436868	2.21e-04	60.2	7962	N/A
72_8_2208_34939_29464/1	gi|2557643774|emb|OY673254.1|	95.652	46	2	0	15	60	21732	21777	7.91e-09	75.0	2697049	N/A
72_8_2208_34939_29464/1	gi|2557638192|emb|OY694677.1|	91.228	57	2	3	5	60	4292	4346	7.91e-09	75.0	2697049	N/A
72_8_2466_13511_4754/1	gi|2701785471|gb|OR911489.1|	96.226	53	2	0	2	54	16034	16086	1.02e-12	87.9	185002	N/A
72_8_2466_13511_4754/1	gi|2830983252|gb|CP170844.1|	87.500	72	7	1	68	137	4083424	4083353	4.72e-11	82.4	573	N/A
72_8_2466_13511_4754/1	gi|2978724457|gb|PV611058.1|	90.476	63	1	4	65	124	295318	295378	6.11e-10	78.7	3421660	N/A
72_8_2466_13511_4754/1	gi|2978724457|gb|PV611058.1|	90.476	63	1	4	65	124	295781	295841	6.11e-10	78.7	3421660	N/A
72_8_2466_13511_4754/1	gi|2557643774|emb|OY673254.1|	92.593	54	3	1	62	114	21724	21777	2.20e-09	76.8	2697049	N/A
72_8_2466_13511_4754/1	gi|685042242|emb|LN590767.1|	95.833	48	0	2	63	108	603262	603215	2.20e-09	76.8	7962	N/A
72_8_2467_48655_8242/1	gi|2917067957|gb|CP143128.1|	90.278	72	7	0	4	75	12207412	12207341	6.07e-15	95.3	83309	N/A
72_8_2467_48655_8242/1	gi|2321929434|emb|OX359267.1|	84.615	78	12	0	4	81	5982877	5982800	6.11e-10	78.7	4052	N/A
72_8_2467_48655_8242/1	gi|2557643774|emb|OY673254.1|	91.071	56	4	1	83	137	21721	21776	7.91e-09	75.0	2697049	N/A
72_8_2467_48655_8242/1	gi|685044342|emb|LN592867.1|	94.118	51	0	3	84	132	33485	33436	7.91e-09	75.0	7962	N/A
72_8_2467_48655_8242/1	gi|685042161|emb|LN590686.1|	92.593	54	1	3	81	132	20813819	20813871	7.91e-09	75.0	7962	N/A
72_8_2467_48655_8242/1	gi|685042161|emb|LN590686.1|	95.556	45	0	2	90	132	28125757	28125801	1.02e-07	71.3	7962	N/A
72_8_2467_48655_8242/1	gi|685042161|emb|LN590686.1|	95.349	43	0	2	92	132	4545830	4545872	1.32e-06	67.6	7962	N/A
72_8_2467_48655_8242/1	gi|685042161|emb|LN590686.1|	90.566	53	2	3	82	132	17091836	17091887	1.32e-06	67.6	7962	N/A
72_8_2467_48655_8242/1	gi|685042161|emb|LN590686.1|	95.238	42	0	2	93	132	6380194	6380235	4.76e-06	65.8	7962	N/A
72_8_2467_48655_8242/1	gi|685042161|emb|LN590686.1|	95.238	42	0	2	93	132	12304839	12304798	4.76e-06	65.8	7962	N/A
72_8_2467_48655_8242/1	gi|685042161|emb|LN590686.1|	94.872	39	0	2	96	132	12436830	12436868	2.21e-04	60.2	7962	N/A
72_8_2405_16982_26788/1	gi|2978724457|gb|PV611058.1|	90.278	72	3	3	69	137	295321	295391	7.85e-14	91.6	3421660	N/A
72_8_2405_16982_26788/1	gi|2978724457|gb|PV611058.1|	91.667	60	1	3	69	125	295784	295842	1.70e-10	80.5	3421660	N/A
72_8_2405_16982_26788/1	gi|2557643774|emb|OY673254.1|	95.652	46	2	0	69	114	21732	21777	7.91e-09	75.0	2697049	N/A
72_8_2405_16982_26788/1	gi|2463378371|dbj|AP027461.1|	95.652	46	2	0	69	114	1299632	1299677	7.91e-09	75.0	511145	N/A
72_8_2405_16982_26788/1	gi|2463378371|dbj|AP027461.1|	95.652	46	2	0	69	114	1628404	1628359	7.91e-09	75.0	511145	N/A
72_8_2405_16982_26788/1	gi|2165836832|emb|OV197136.1|	92.593	54	1	3	62	114	122	71	7.91e-09	75.0	2697049	N/A
72_8_2405_16982_26788/1	gi|2165834303|emb|OV196009.1|	92.453	53	3	1	62	114	121	70	7.91e-09	75.0	2697049	N/A
72_8_2405_16982_26788/1	gi|2165834303|emb|OV196009.1|	97.561	41	1	0	68	108	29911	29951	1.02e-07	71.3	2697049	N/A
72_8_1138_25892_18510/1	gi|2557638192|emb|OY694677.1|	92.308	39	1	2	73	110	4309	4346	0.010	54.7	2697049	N/A
72_8_1138_25892_18510/1	gi|2165834303|emb|OV196009.1|	92.105	38	3	0	73	110	107	70	0.010	54.7	2697049	N/A
72_8_1138_25892_18510/1	gi|2165834303|emb|OV196009.1|	96.875	32	1	0	73	104	29920	29951	0.010	54.7	2697049	N/A
72_8_1138_25892_18510/1	gi|2155043183|emb|OV015804.1|	100.000	29	0	0	73	101	29939	29911	0.010	54.7	2697049	N/A
72_8_1138_25892_18510/1	gi|2991388636|dbj|AP040949.1|	100.000	28	0	0	73	100	3527646	3527673	0.037	52.8	573	N/A
72_8_1138_25892_18510/1	gi|2991388621|dbj|AP040934.1|	100.000	28	0	0	73	100	146957	146984	0.037	52.8	562	N/A
72_8_1138_25892_18510/1	gi|2991388621|dbj|AP040934.1|	100.000	28	0	0	73	100	4900942	4900915	0.037	52.8	562	N/A
72_8_1218_18843_13061/1	gi|2978724457|gb|PV611058.1|	89.062	128	9	4	13	137	295319	295444	9.87e-33	154	3421660	N/A
72_8_1218_18843_13061/1	gi|2978724457|gb|PV611058.1|	91.935	62	1	3	13	71	295782	295842	1.31e-11	84.2	3421660	N/A
72_8_1218_18843_13061/1	gi|2830983252|gb|CP170844.1|	88.421	95	8	2	15	107	4083423	4083330	6.03e-20	111	573	N/A
72_8_1218_18843_13061/1	gi|685042175|emb|LN590700.1|	94.643	56	0	3	3	55	14033954	14033899	1.31e-11	84.2	7962	N/A
72_8_1218_18843_13061/1	gi|685042175|emb|LN590700.1|	95.238	42	0	2	15	54	15778538	15778579	4.76e-06	65.8	7962	N/A
72_8_1218_18843_13061/1	gi|1842001608|ref|NC_047813.1|	94.118	51	1	2	10	60	18488	18536	2.20e-09	76.8	1958907	N/A
72_8_1218_18843_13061/1	gi|1842001608|ref|NC_047813.1|	97.674	43	1	0	10	52	60	18	7.91e-09	75.0	1958907	N/A
72_8_1218_18843_13061/1	gi|2557643774|emb|OY673254.1|	91.228	57	4	1	5	60	21721	21777	2.20e-09	76.8	2697049	N/A
72_8_1248_14894_12977/1	gi|2830983252|gb|CP170844.1|	88.732	71	6	1	66	134	4083423	4083353	3.65e-12	86.1	573	N/A
72_8_1248_14894_12977/1	gi|2978724457|gb|PV611058.1|	90.323	62	2	3	66	124	295784	295844	6.11e-10	78.7	3421660	N/A
72_8_1248_14894_12977/1	gi|2978724457|gb|PV611058.1|	90.000	60	2	3	66	122	295321	295379	7.91e-09	75.0	3421660	N/A
72_8_1248_14894_12977/1	gi|2557643774|emb|OY673254.1|	95.652	46	2	0	66	111	21732	21777	7.91e-09	75.0	2697049	N/A
72_8_1248_14894_12977/1	gi|2463378371|dbj|AP027461.1|	93.878	49	3	0	63	111	1299629	1299677	7.91e-09	75.0	511145	N/A
72_8_1248_14894_12977/1	gi|2463378371|dbj|AP027461.1|	95.652	46	2	0	66	111	1628404	1628359	7.91e-09	75.0	511145	N/A
72_8_1248_14894_12977/1	gi|685049067|emb|LN597579.1|	100.000	40	0	0	61	100	1397	1436	7.91e-09	75.0	7962	N/A
72_8_2314_18617_10427/1	gi|780644672|ref|XM_011690559.1|	97.368	38	1	0	15	52	1038	1075	4.76e-06	65.8	64793	N/A
72_8_2314_18617_10427/1	gi|685042188|emb|LN590713.1|	97.368	38	1	0	15	52	7120048	7120085	4.76e-06	65.8	7962	N/A
72_8_2314_18617_10427/1	gi|685042180|emb|LN590705.1|	94.737	38	2	0	15	52	2155404	2155441	2.21e-04	60.2	7962	N/A
72_8_2234_20332_20485/1	gi|2978724457|gb|PV611058.1|	89.683	126	8	4	15	137	295321	295444	2.74e-33	156	3421660	N/A
72_8_2234_20332_20485/1	gi|2978724457|gb|PV611058.1|	90.476	63	1	4	15	74	295784	295844	6.11e-10	78.7	3421660	N/A
72_8_2234_20332_20485/1	gi|2830983252|gb|CP170844.1|	88.421	95	8	2	15	107	4083423	4083330	6.03e-20	111	573	N/A
72_8_2234_20332_20485/1	gi|685042185|emb|LN590710.1|	97.778	45	1	0	4	48	9162078	9162122	6.11e-10	78.7	7962	N/A
72_8_2234_20332_20485/1	gi|685042185|emb|LN590710.1|	95.238	42	0	2	15	54	3790452	3790411	4.76e-06	65.8	7962	N/A
72_8_2234_20332_20485/1	gi|685042185|emb|LN590710.1|	95.238	42	0	2	15	54	6008694	6008735	4.76e-06	65.8	7962	N/A
72_8_2234_20332_20485/1	gi|685042185|emb|LN590710.1|	95.238	42	0	2	15	54	10218503	10218544	4.76e-06	65.8	7962	N/A
72_8_2234_20332_20485/1	gi|2557643774|emb|OY673254.1|	95.652	46	2	0	15	60	21732	21777	7.91e-09	75.0	2697049	N/A
72_8_2234_20332_20485/1	gi|2463378371|dbj|AP027461.1|	95.652	46	2	0	15	60	1299632	1299677	7.91e-09	75.0	511145	N/A
72_8_2234_20332_20485/1	gi|2463378371|dbj|AP027461.1|	95.652	46	2	0	15	60	1628404	1628359	7.91e-09	75.0	511145	N/A
72_8_1336_32786_9293/1	gi|2978724457|gb|PV611058.1|	93.023	129	4	4	12	137	295318	295444	1.26e-41	183	3421660	N/A
72_8_1336_32786_9293/1	gi|2978724457|gb|PV611058.1|	90.476	63	2	3	12	71	295781	295842	1.70e-10	80.5	3421660	N/A
72_8_1336_32786_9293/1	gi|2830983252|gb|CP170844.1|	85.263	95	10	2	14	104	4083424	4083330	6.07e-15	95.3	573	N/A
72_8_1336_32786_9293/1	gi|2557643774|emb|OY673254.1|	95.652	46	2	0	15	60	21732	21777	7.91e-09	75.0	2697049	N/A
72_8_1336_32786_9293/1	gi|2463378371|dbj|AP027461.1|	95.652	46	2	0	15	60	1299632	1299677	7.91e-09	75.0	511145	N/A
72_8_1336_32786_9293/1	gi|2463378371|dbj|AP027461.1|	95.652	46	2	0	15	60	1628404	1628359	7.91e-09	75.0	511145	N/A
72_8_1336_32786_9293/1	gi|685042185|emb|LN590710.1|	95.652	46	0	2	4	48	9162078	9162122	2.84e-08	73.1	7962	N/A
72_8_1336_32786_9293/1	gi|685042185|emb|LN590710.1|	93.750	48	0	3	9	54	10218498	10218544	3.68e-07	69.4	7962	N/A
72_8_1336_32786_9293/1	gi|685042185|emb|LN590710.1|	93.478	46	0	3	11	54	3790455	3790411	4.76e-06	65.8	7962	N/A
72_8_1336_32786_9293/1	gi|685042185|emb|LN590710.1|	93.478	46	0	3	11	54	6008691	6008735	4.76e-06	65.8	7962	N/A
72_8_2482_21222_24183/1	gi|2557638192|emb|OY694677.1|	92.308	39	1	2	39	76	4309	4346	0.010	54.7	2697049	N/A
72_8_2482_21222_24183/1	gi|2165834303|emb|OV196009.1|	92.105	38	3	0	39	76	107	70	0.010	54.7	2697049	N/A
72_8_2482_21222_24183/1	gi|2165834303|emb|OV196009.1|	96.875	32	1	0	39	70	29920	29951	0.010	54.7	2697049	N/A
72_8_2482_21222_24183/1	gi|2155043183|emb|OV015804.1|	100.000	29	0	0	39	67	29939	29911	0.010	54.7	2697049	N/A
72_8_2482_21222_24183/1	gi|2991388636|dbj|AP040949.1|	100.000	28	0	0	39	66	3527646	3527673	0.037	52.8	573	N/A
