72_8_1281_41850_20303/1	gi|2463378371|dbj|AP027461.1|	95.652	46	2	0	14	59	1628404	1628359	7.90e-09	75.0	511145	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	97.794	136	3	0	2	137	14567887	14568022	3.42e-57	235	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	97.794	136	3	0	2	137	36286000	36285865	3.42e-57	235	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	97.794	136	3	0	2	137	51432173	51432038	3.42e-57	235	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	97.059	136	4	0	2	137	534186	534051	1.59e-55	230	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	97.059	136	4	0	2	137	578819	578684	1.59e-55	230	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	97.059	136	4	0	2	137	676919	676784	1.59e-55	230	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	97.059	136	4	0	2	137	2849023	2849158	1.59e-55	230	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	97.059	136	4	0	2	137	3394753	3394888	1.59e-55	230	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	97.059	136	4	0	2	137	11053489	11053624	1.59e-55	230	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	97.059	136	4	0	2	137	11122955	11123090	1.59e-55	230	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	97.059	136	4	0	2	137	11887904	11888039	1.59e-55	230	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	97.059	136	4	0	2	137	31606107	31605972	1.59e-55	230	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	97.059	136	4	0	2	137	33949594	33949729	1.59e-55	230	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	97.059	136	4	0	2	137	38067657	38067792	1.59e-55	230	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	97.059	136	4	0	2	137	39477426	39477561	1.59e-55	230	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	97.059	136	4	0	2	137	39562588	39562453	1.59e-55	230	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	97.059	136	4	0	2	137	40614607	40614472	1.59e-55	230	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	97.059	136	4	0	2	137	41022479	41022344	1.59e-55	230	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	97.059	136	4	0	2	137	41746015	41745880	1.59e-55	230	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	97.059	136	4	0	2	137	44246886	44247021	1.59e-55	230	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	97.059	136	4	0	2	137	45748507	45748372	1.59e-55	230	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	97.059	136	4	0	2	137	48929860	48929995	1.59e-55	230	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	96.324	136	5	0	2	137	632311	632176	7.41e-54	224	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	96.324	136	5	0	2	137	721536	721401	7.41e-54	224	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	96.324	136	5	0	2	137	2847387	2847252	7.41e-54	224	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	96.324	136	5	0	2	137	6160898	6160763	7.41e-54	224	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	96.324	136	5	0	2	137	6391485	6391350	7.41e-54	224	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	96.324	136	5	0	2	137	7524713	7524848	7.41e-54	224	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	96.324	136	5	0	2	137	12540326	12540461	7.41e-54	224	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	96.324	136	5	0	2	137	12692475	12692610	7.41e-54	224	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	96.324	136	5	0	2	137	14046132	14045997	7.41e-54	224	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	96.324	136	5	0	2	137	15572650	15572785	7.41e-54	224	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	96.324	136	5	0	2	137	16967371	16967236	7.41e-54	224	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	96.324	136	5	0	2	137	21634853	21634988	7.41e-54	224	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	96.324	136	5	0	2	137	32950904	32951039	7.41e-54	224	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	96.324	136	5	0	2	137	39486775	39486640	7.41e-54	224	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	96.324	136	5	0	2	137	41144484	41144619	7.41e-54	224	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	96.324	136	5	0	2	137	43168196	43168061	7.41e-54	224	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	96.324	136	5	0	2	137	43427779	43427644	7.41e-54	224	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	96.324	136	5	0	2	137	44568184	44568319	7.41e-54	224	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	96.324	136	5	0	2	137	46061974	46062109	7.41e-54	224	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	96.324	136	5	0	2	137	48204487	48204352	7.41e-54	224	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	96.324	136	5	0	2	137	48315538	48315403	7.41e-54	224	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	96.324	136	5	0	2	137	52610402	52610537	7.41e-54	224	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	96.324	136	5	0	2	137	56854188	56854053	7.41e-54	224	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	96.296	135	5	0	2	136	32717130	32717264	2.66e-53	222	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	96.296	135	5	0	2	136	32927975	32927841	2.66e-53	222	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	3834490	3834355	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	8449586	8449721	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	11648919	11649054	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	11704631	11704766	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	13643957	13643822	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	13841236	13841101	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	14024900	14024765	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	15217922	15217787	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	16843543	16843408	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	19260907	19260772	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	20407010	20406875	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	22614739	22614874	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	23261686	23261551	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	23725200	23725065	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	27337165	27337300	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	32559029	32558894	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	33486459	33486594	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	33584673	33584808	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	33739994	33740129	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	35143378	35143243	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	36726045	36725910	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	38751739	38751874	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	38895143	38895278	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	40624775	40624910	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	41180579	41180714	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	41333162	41333027	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	43112754	43112889	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	43196649	43196784	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	43372336	43372471	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	43456232	43456367	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	46106648	46106783	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	46289168	46289303	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	49012124	49011989	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	52739088	52739223	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	54159183	54159048	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	56482802	56482667	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	6	0	2	137	57767013	57766878	3.45e-52	219	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	5	1	2	137	16567913	16568047	1.24e-51	217	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	95.588	136	5	1	2	137	45929715	45929581	1.24e-51	217	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	263035	262900	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	410704	410839	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	1436781	1436646	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	1593627	1593492	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	1895182	1895047	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	3763687	3763552	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	3851779	3851644	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	5206077	5206212	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	5689986	5689851	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	8023005	8022870	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	8725749	8725884	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	9086709	9086844	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	9242651	9242516	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	10817602	10817737	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	11532628	11532763	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	11795918	11796053	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	12953122	12952987	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	13711773	13711638	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	14548396	14548261	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	14561641	14561506	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	15867065	15867200	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	15915796	15915661	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	16019898	16019763	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	16111952	16111817	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	18608968	18608833	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	18746472	18746607	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	19454385	19454520	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	23592207	23592072	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	29482242	29482107	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	31378604	31378469	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	31677359	31677224	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	33138031	33137896	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	33608027	33607892	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	34041660	34041795	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	34603625	34603760	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	34861901	34861766	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	34873097	34872962	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	35108421	35108286	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	36156050	36155915	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	36195680	36195545	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	36201104	36201239	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	36278046	36278181	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	36345992	36345857	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	36358345	36358480	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	36374079	36373944	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	36405032	36404897	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	37430685	37430820	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	39943824	39943689	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	40620618	40620753	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	42372268	42372133	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	42656151	42656016	1.60e-50	213	4498	N/A
72_8_2247_8979_19378/1	gi|2187126051|emb|OV702300.1|	94.853	136	7	0	2	137	42721813	42721678	1.60e-50	213	4498	N/A
